Order reference,uuid_brand,brand category,carrier,ts_submitted,Order amount,fg_stock_issues,fg_on_time,fg_reception_issues,Reception Issue
O_3Q2C3TKH_231,1ed6b374-5fdf-6d00-8093-567a60de2e1c,Home & Kitchen,dpd,2024-04-11 21:03:20.000000 UTC,€158.42,FALSE,TRUE,FALSE,OK - No Reception Issue
O_DNKT5TTC_264,1ed6b374-5fdf-6d00-8093-567a60de2e1c,Home & Kitchen,dpd,2024-06-03 18:55:44.000000 UTC,€692.77,FALSE,TRUE,FALSE,OK - No Reception Issue
O_PFBL91VZ_460,1ed6b374-5fdf-6d00-8093-567a60de2e1c,Home & Kitchen,dpd,2024-07-28 07:30:31.000000 UTC,€345.00,FALSE,TRUE,FALSE,OK - No Reception Issue
O_BDBFZB2K_332,1ed6b374-5fdf-6d00-8093-567a60de2e1c,Home & Kitchen,cogepart,2024-04-10 13:55:39.000000 UTC,€176.21,FALSE,FALSE,FALSE,OK - No Reception Issue
O_MTCAVJGQ_143,1ed6b374-5fdf-6d00-8093-567a60de2e1c,Home & Kitchen,dpd,2024-07-11 15:57:03.000000 UTC,€345.00,FALSE,TRUE,FALSE,OK - No Reception Issue
O_3W7EANX8_095,1ed6b374-5fdf-6d00-8093-567a60de2e1c,Home & Kitchen,dpd,2024-04-16 18:33:43.000000 UTC,€340.02,FALSE,TRUE,FALSE,OK - No Reception Issue
O_JFR1NZHP_901,1ed6b374-5fdf-6d00-8093-567a60de2e1c,Home & Kitchen,cogepart,2024-01-19 09:27:55.000000 UTC,€310.93,FALSE,TRUE,FALSE,OK - No Reception Issue
O_MPT12SA6_019,1ed6b374-5fdf-6d00-8093-567a60de2e1c,Home & Kitchen,dpd,2024-09-02 10:00:42.000000 UTC,€150.00,FALSE,FALSE,TRUE,Missing
O_EQGRDQCE_961,1ed6b374-5fdf-6d00-8093-567a60de2e1c,Home & Kitchen,dpd,2024-01-24 22:20:56.000000 UTC,€497.74,FALSE,TRUE,FALSE,OK - No Reception Issue
O_4LXNHJZA_763,1ed6b374-5fdf-6d00-8093-567a60de2e1c,Home & Kitchen,cogepart,2024-01-18 20:16:57.000000 UTC,€237.28,FALSE,FALSE,FALSE,OK - No Reception Issue
O_FE4MFQRZ_967,1ed6b374-5fdf-6d00-8093-567a60de2e1c,Home & Kitchen,cogepart,2024-07-27 19:38:13.000000 UTC,€225.00,FALSE,FALSE,TRUE,Not received
O_JRCMBCBE_238,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,cogepart,2024-09-19 13:47:30.000000 UTC,€190.08,FALSE,TRUE,FALSE,OK - No Reception Issue
O_FPKKCNA7_240,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,cogepart,2024-09-19 13:54:27.000000 UTC,€211.40,FALSE,TRUE,FALSE,OK - No Reception Issue
O_KNMMXF9X_558,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-09 14:30:03.000000 UTC,€337.69,FALSE,TRUE,FALSE,OK - No Reception Issue
O_9YP97L9X_314,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-19 15:27:29.000000 UTC,€444.58,FALSE,TRUE,FALSE,OK - No Reception Issue
O_SB9JFRE1_773,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-16 08:36:19.000000 UTC,€293.64,FALSE,TRUE,FALSE,OK - No Reception Issue
O_44PXCVTJ_671,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-17 13:59:34.000000 UTC,€171.08,FALSE,FALSE,FALSE,OK - No Reception Issue
O_ED7CMPEF_636,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-13 14:15:27.000000 UTC,€227.53,FALSE,FALSE,FALSE,OK - No Reception Issue
O_K2MFNK1D_771,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-16 10:59:49.000000 UTC,€142.56,FALSE,FALSE,FALSE,OK - No Reception Issue
O_R6JK82ME_405,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-17 15:05:22.000000 UTC,€302.51,FALSE,FALSE,FALSE,OK - No Reception Issue
O_E1RT2D2N_680,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-21 16:12:38.000000 UTC,€123.26,FALSE,TRUE,FALSE,OK - No Reception Issue
O_D3FNG3WA_663,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-19 10:48:47.000000 UTC,€133.08,FALSE,TRUE,FALSE,OK - No Reception Issue
O_Q5QFKEK5_799,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-16 06:36:48.000000 UTC,€142.56,FALSE,FALSE,FALSE,OK - No Reception Issue
O_DCGQ2D66_178,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-13 09:38:49.000000 UTC,€753.86,FALSE,TRUE,FALSE,OK - No Reception Issue
O_3E1WKWPN_253,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-27 20:18:58.000000 UTC,€376.50,FALSE,FALSE,FALSE,OK - No Reception Issue
O_1ERRFDZ3_759,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-28 12:34:01.000000 UTC,€244.80,FALSE,TRUE,FALSE,OK - No Reception Issue
O_V7F5PYX6_582,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-24 05:46:30.000000 UTC,€255.00,FALSE,FALSE,FALSE,OK - No Reception Issue
O_ASYDQHCE_278,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-20 10:41:45.000000 UTC,€891.58,FALSE,TRUE,FALSE,OK - No Reception Issue
O_VQJH92HP_556,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-19 14:46:36.000000 UTC,€287.44,FALSE,TRUE,FALSE,OK - No Reception Issue
O_6ANMCY3P_875,1ed6b375-d3ce-6a80-84ac-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-14 08:14:47.000000 UTC,€142.56,FALSE,TRUE,FALSE,OK - No Reception Issue
O_ZS86458G_665,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-08 14:41:51.000000 UTC,€277.20,FALSE,TRUE,FALSE,OK - No Reception Issue
O_AA7ATS16_475,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,cogepart,2024-06-25 13:12:09.000000 UTC,€217.79,FALSE,FALSE,FALSE,OK - No Reception Issue
O_F3CVRTPM_043,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-20 10:27:29.000000 UTC,€505.67,FALSE,TRUE,FALSE,OK - No Reception Issue
O_RQNMD584_137,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-19 13:43:32.000000 UTC,€150.72,FALSE,TRUE,FALSE,OK - No Reception Issue
O_NYN9ZSMK_887,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-08-26 15:53:15.000000 UTC,€501.40,FALSE,TRUE,FALSE,OK - No Reception Issue
O_RCPHB2KN_398,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-04 09:06:45.000000 UTC,€380.38,FALSE,TRUE,FALSE,OK - No Reception Issue
O_2NS5TGM8_683,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-24 14:10:38.000000 UTC,€105.36,FALSE,TRUE,FALSE,OK - No Reception Issue
O_6ZQDEL4H_435,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-07 19:48:15.000000 UTC,€165.36,FALSE,TRUE,FALSE,OK - No Reception Issue
O_MT18PCCZ_032,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-30 18:24:51.000000 UTC,"€1,294.55",TRUE,TRUE,FALSE,OK - No Reception Issue
O_9YQ2RQ3J_640,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-10 11:33:49.000000 UTC,€138.48,FALSE,FALSE,FALSE,OK - No Reception Issue
O_RJ3ZJ6VJ_419,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-08-08 12:24:59.000000 UTC,€197.90,FALSE,TRUE,FALSE,OK - No Reception Issue
O_BQFCRSE3_475,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,cogepart,2024-06-22 15:53:52.000000 UTC,€213.55,FALSE,TRUE,FALSE,OK - No Reception Issue
O_ESJ5EJGD_955,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-19 12:34:19.000000 UTC,€213.84,FALSE,TRUE,FALSE,OK - No Reception Issue
O_KBP3X8LX_462,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-25 21:50:12.000000 UTC,€411.89,FALSE,FALSE,FALSE,OK - No Reception Issue
O_KQA94GNV_525,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-20 17:11:35.000000 UTC,€160.94,FALSE,TRUE,FALSE,OK - No Reception Issue
O_Z1YR3VWP_182,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-08-28 12:02:10.000000 UTC,€272.88,FALSE,FALSE,FALSE,OK - No Reception Issue
O_HGSQTZLJ_216,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-08-01 13:21:39.000000 UTC,€244.08,FALSE,TRUE,FALSE,OK - No Reception Issue
O_BY6BJL39_278,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-13 08:28:35.000000 UTC,€173.40,TRUE,TRUE,FALSE,OK - No Reception Issue
O_Z9MG7CZ5_255,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-07-16 12:09:49.000000 UTC,€324.66,FALSE,FALSE,FALSE,OK - No Reception Issue
O_4589C11Y_194,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-08-01 16:30:16.000000 UTC,€646.34,FALSE,FALSE,FALSE,OK - No Reception Issue
O_16JKFJT6_427,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-07-15 14:19:36.000000 UTC,€373.68,FALSE,TRUE,TRUE,Damaged
O_W6P387H1_742,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-08-04 08:38:09.000000 UTC,€179.24,FALSE,TRUE,FALSE,OK - No Reception Issue
O_2QXXVHME_454,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-25 07:28:59.000000 UTC,€140.40,FALSE,TRUE,FALSE,OK - No Reception Issue
O_SZ8ED4N8_649,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-30 07:11:46.000000 UTC,€247.68,FALSE,TRUE,FALSE,OK - No Reception Issue
O_HA35GG7Z_983,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-24 21:41:55.000000 UTC,€179.17,FALSE,TRUE,FALSE,OK - No Reception Issue
O_MABSGQB7_176,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-07-01 21:13:07.000000 UTC,€179.00,FALSE,TRUE,FALSE,OK - No Reception Issue
O_Q4ABJ6AQ_498,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-26 06:17:50.000000 UTC,€179.00,FALSE,TRUE,FALSE,OK - No Reception Issue
O_EM4HW4M1_971,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-24 17:50:40.000000 UTC,€156.00,FALSE,FALSE,FALSE,OK - No Reception Issue
O_MGM2W5M2_872,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-20 12:52:11.000000 UTC,€469.44,FALSE,TRUE,FALSE,OK - No Reception Issue
O_GTKTRJJA_675,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-23 19:04:57.000000 UTC,€440.04,FALSE,FALSE,FALSE,OK - No Reception Issue
O_K18RN9DK_032,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-08-19 23:39:57.000000 UTC,€468.36,FALSE,FALSE,FALSE,OK - No Reception Issue
O_3T65KZ3F_419,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,cogepart,2024-06-03 07:13:17.000000 UTC,€385.10,FALSE,FALSE,FALSE,OK - No Reception Issue
O_ZC39NEQG_939,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-04-04 14:09:48.000000 UTC,€503.42,FALSE,TRUE,FALSE,OK - No Reception Issue
O_VXW1YSQT_822,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-07-08 15:26:44.000000 UTC,€119.00,FALSE,FALSE,FALSE,OK - No Reception Issue
O_E647ZMYS_556,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,cogepart,2024-06-25 10:10:14.000000 UTC,€141.98,FALSE,TRUE,FALSE,OK - No Reception Issue
O_RABVPPB2_231,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-08-12 10:24:33.000000 UTC,€185.38,FALSE,TRUE,FALSE,OK - No Reception Issue
O_VCN34VTC_067,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-25 14:02:46.000000 UTC,€368.42,FALSE,TRUE,FALSE,OK - No Reception Issue
O_AJ1GPBFZ_070,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-19 12:30:09.000000 UTC,€407.46,TRUE,FALSE,FALSE,OK - No Reception Issue
O_C973EM44_257,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-08-05 14:26:34.000000 UTC,"€1,164.07",FALSE,TRUE,FALSE,OK - No Reception Issue
O_8WZE23DJ_315,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-08-03 09:32:31.000000 UTC,€400.24,FALSE,TRUE,FALSE,OK - No Reception Issue
O_RSPKZ3JF_647,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-10 13:26:59.000000 UTC,€222.84,FALSE,FALSE,FALSE,OK - No Reception Issue
O_3Q67WJSM_577,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-24 13:38:43.000000 UTC,€894.09,FALSE,TRUE,FALSE,OK - No Reception Issue
O_QSN1KCWE_994,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-08-15 23:08:28.000000 UTC,€144.00,FALSE,TRUE,FALSE,OK - No Reception Issue
O_1855J9LE_670,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-08-04 16:55:43.000000 UTC,€433.74,FALSE,TRUE,FALSE,OK - No Reception Issue
O_ZPVHEZDR_945,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-27 15:10:25.000000 UTC,€487.44,FALSE,TRUE,FALSE,OK - No Reception Issue
O_WV1MX812_151,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-07-09 11:04:11.000000 UTC,€123.60,FALSE,TRUE,FALSE,OK - No Reception Issue
O_DX735PYA_114,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-07-27 09:27:30.000000 UTC,€710.94,FALSE,FALSE,FALSE,OK - No Reception Issue
O_VESKJT3K_951,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-21 10:56:14.000000 UTC,€294.07,FALSE,TRUE,FALSE,OK - No Reception Issue
O_V97YWQCY_343,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-07-23 14:26:05.000000 UTC,€142.51,FALSE,TRUE,FALSE,OK - No Reception Issue
O_25QPNT3T_956,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-20 10:01:56.000000 UTC,€531.38,FALSE,TRUE,FALSE,OK - No Reception Issue
O_VXH658SY_610,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-21 17:24:58.000000 UTC,€214.20,FALSE,FALSE,FALSE,OK - No Reception Issue
O_ENC4VRGT_179,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-07-15 20:45:51.000000 UTC,€149.23,FALSE,TRUE,FALSE,OK - No Reception Issue
O_JCQATNYV_122,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-04-04 21:54:24.000000 UTC,€142.56,FALSE,TRUE,FALSE,OK - No Reception Issue
O_JDMT1HFG_972,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-13 08:29:43.000000 UTC,€139.68,FALSE,FALSE,FALSE,OK - No Reception Issue
O_WFPP8K1M_619,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-20 15:00:04.000000 UTC,€449.78,FALSE,TRUE,FALSE,OK - No Reception Issue
O_FZAL7NKS_307,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,cogepart,2024-06-19 16:02:49.000000 UTC,€546.33,FALSE,TRUE,FALSE,OK - No Reception Issue
O_5AQNM2P1_435,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-18 09:42:05.000000 UTC,€315.27,TRUE,TRUE,FALSE,OK - No Reception Issue
O_6RCEWYQM_865,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-04 17:29:39.000000 UTC,€469.75,FALSE,TRUE,FALSE,OK - No Reception Issue
O_6X35TSMD_670,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-07-16 12:29:17.000000 UTC,€828.42,FALSE,TRUE,FALSE,OK - No Reception Issue
O_D4B2RVME_753,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-25 13:17:35.000000 UTC,€445.02,FALSE,TRUE,FALSE,OK - No Reception Issue
O_J8J8PB6K_922,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-08-18 09:03:50.000000 UTC,€110.10,FALSE,FALSE,FALSE,OK - No Reception Issue
O_7WSDWDCZ_935,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-21 09:41:50.000000 UTC,€454.25,FALSE,TRUE,FALSE,OK - No Reception Issue
O_QKDM52AE_096,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-24 05:57:13.000000 UTC,€127.59,FALSE,TRUE,FALSE,OK - No Reception Issue
O_SLZ5DWYW_291,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-08-02 13:31:34.000000 UTC,€460.20,FALSE,FALSE,FALSE,OK - No Reception Issue
O_H5SRSL2P_881,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-25 19:31:11.000000 UTC,€311.67,FALSE,TRUE,FALSE,OK - No Reception Issue
O_LVK9FZQE_115,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-08-06 08:17:28.000000 UTC,€117.60,FALSE,TRUE,FALSE,OK - No Reception Issue
O_D9MD1N72_638,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-07-23 14:05:05.000000 UTC,€260.97,FALSE,TRUE,FALSE,OK - No Reception Issue
O_2PJE9RWW_586,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-19 00:18:24.000000 UTC,€531.68,FALSE,TRUE,FALSE,OK - No Reception Issue
O_7QW2QXRM_333,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-25 18:00:21.000000 UTC,€520.32,TRUE,TRUE,FALSE,OK - No Reception Issue
O_QKCBQFX3_746,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-30 08:14:59.000000 UTC,€159.98,FALSE,TRUE,FALSE,OK - No Reception Issue
O_H727GV3T_927,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-24 09:38:50.000000 UTC,€123.96,FALSE,TRUE,FALSE,OK - No Reception Issue
O_CDH8WFCC_921,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-07-25 20:36:01.000000 UTC,€266.82,FALSE,TRUE,TRUE,Not received
O_RLH5XTS3_289,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-05 10:48:21.000000 UTC,"€1,201.43",FALSE,TRUE,FALSE,OK - No Reception Issue
O_QK41ZWVE_214,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-08-13 13:02:46.000000 UTC,€200.18,FALSE,TRUE,FALSE,OK - No Reception Issue
O_7EKL23FF_549,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-30 11:29:34.000000 UTC,€355.54,FALSE,FALSE,FALSE,OK - No Reception Issue
O_L1Y9T5H3_013,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-29 19:36:43.000000 UTC,€158.00,FALSE,TRUE,FALSE,OK - No Reception Issue
O_FX83JNDA_565,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-07-13 16:31:18.000000 UTC,€249.79,FALSE,TRUE,FALSE,OK - No Reception Issue
O_ZW7D9QDW_741,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-07-07 08:46:22.000000 UTC,€213.48,FALSE,TRUE,FALSE,OK - No Reception Issue
O_3BZRA25X_941,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,cogepart,2024-09-10 15:15:44.000000 UTC,€533.64,FALSE,TRUE,FALSE,OK - No Reception Issue
O_PWJ5XJ69_675,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-21 18:40:57.000000 UTC,€429.55,FALSE,TRUE,FALSE,OK - No Reception Issue
O_ZLH1Z8E7_551,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-10 13:29:02.000000 UTC,"€1,271.68",FALSE,TRUE,FALSE,OK - No Reception Issue
O_6914GGSX_014,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-21 15:06:59.000000 UTC,€402.56,TRUE,TRUE,FALSE,OK - No Reception Issue
O_17YSYWMX_542,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-27 08:34:03.000000 UTC,€442.52,FALSE,TRUE,FALSE,OK - No Reception Issue
O_E8TXQ1KT_879,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-07-06 10:55:01.000000 UTC,€255.24,FALSE,TRUE,TRUE,Damaged
O_L4CQD6Y4_879,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-17 08:17:20.000000 UTC,€257.10,FALSE,TRUE,FALSE,OK - No Reception Issue
O_R4V4Y7GB_053,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-16 08:36:19.000000 UTC,€587.85,TRUE,TRUE,FALSE,OK - No Reception Issue
O_P6X3T8TP_728,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-09-27 06:15:03.000000 UTC,€162.00,FALSE,TRUE,FALSE,OK - No Reception Issue
O_5KFWTC5J_913,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-08-28 11:01:54.000000 UTC,"€1,001.97",TRUE,TRUE,FALSE,OK - No Reception Issue
O_V1TW5DJF_908,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-20 12:58:17.000000 UTC,€946.19,FALSE,FALSE,TRUE,Wrong
O_ZLHRDNHW_128,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-10 09:28:23.000000 UTC,€162.00,FALSE,TRUE,FALSE,OK - No Reception Issue
O_WY5SEELR_725,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-04-15 05:10:41.000000 UTC,€333.98,FALSE,TRUE,FALSE,OK - No Reception Issue
O_KAQPS2Y2_423,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,cogepart,2024-09-05 14:45:10.000000 UTC,€194.40,FALSE,TRUE,FALSE,OK - No Reception Issue
O_QQ6Z3QEB_438,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-08-19 12:04:02.000000 UTC,€180.79,FALSE,FALSE,FALSE,OK - No Reception Issue
O_T3MRBVVQ_519,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-25 17:00:15.000000 UTC,€471.66,FALSE,TRUE,FALSE,OK - No Reception Issue
O_VZV9WFDR_751,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel,2024-06-11 07:30:27.000000 UTC,€221.40,FALSE,TRUE,FALSE,OK - No Reception Issue
O_LJH4FZ21_916,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-08-27 07:20:52.000000 UTC,€145.80,FALSE,TRUE,FALSE,OK - No Reception Issue
O_N7A7D7DE_623,1ed6b37c-7558-6f80-9686-567a60de2e1c,Home & Kitchen,kuehne_nagel_first,2024-09-19 14:01:45.000000 UTC,€630.67,FALSE,TRUE,FALSE,OK - No Reception Issue
