order_details_id,pizza_id,category_id,order_id,quantity,order_date,order_time
537,piz_57,1,230,1,04/01/2015,17:58:38
538,piz_23,1,231,1,04/01/2015,18:04:18
539,piz_31,2,231,1,04/01/2015,18:04:18
540,piz_44,3,231,1,04/01/2015,18:04:18
541,piz_42,1,232,1,04/01/2015,18:21:59
542,piz_71,3,232,1,04/01/2015,18:21:59
543,piz_76,4,233,1,04/01/2015,18:26:51
544,piz_54,1,234,1,04/01/2015,18:36:09
545,piz_15,3,234,1,04/01/2015,18:36:09
546,piz_82,2,234,1,04/01/2015,18:36:09
547,piz_24,1,235,1,04/01/2015,18:51:30
548,piz_58,2,236,1,04/01/2015,19:21:04
549,piz_50,4,236,1,04/01/2015,19:21:04
550,piz_13,4,237,1,04/01/2015,19:27:48
551,piz_18,4,238,1,04/01/2015,19:45:15
552,piz_04,3,239,1,04/01/2015,19:57:52
553,piz_57,1,239,1,04/01/2015,19:57:52
554,piz_33,4,240,1,04/01/2015,20:10:24
555,piz_45,3,241,1,04/01/2015,20:11:25
556,piz_71,3,241,1,04/01/2015,20:11:25
557,piz_32,3,242,1,04/01/2015,20:15:29
558,piz_06,1,242,1,04/01/2015,20:15:29
559,piz_73,4,242,1,04/01/2015,20:15:29
560,piz_58,2,243,1,04/01/2015,20:26:17
561,piz_11,3,243,1,04/01/2015,20:26:17
562,piz_15,3,244,1,04/01/2015,20:26:22
563,piz_17,3,244,1,04/01/2015,20:26:22
564,piz_22,1,245,1,04/01/2015,20:28:41
565,piz_27,1,245,1,04/01/2015,20:28:41
566,piz_54,1,246,1,04/01/2015,20:30:48
567,piz_25,2,246,1,04/01/2015,20:30:48
568,piz_01,2,247,1,04/01/2015,20:55:29
569,piz_45,3,247,1,04/01/2015,20:55:29
570,piz_11,3,247,1,04/01/2015,20:55:29
571,piz_52,2,248,1,04/01/2015,20:58:19
572,piz_06,1,248,1,04/01/2015,20:58:19
573,piz_22,1,249,1,04/01/2015,21:06:16
574,piz_86,3,249,1,04/01/2015,21:06:16
575,piz_33,4,250,1,04/01/2015,21:07:05
576,piz_05,4,251,1,04/01/2015,21:10:05
577,piz_64,3,252,1,04/01/2015,22:13:15
578,piz_84,3,253,1,04/01/2015,22:16:18
579,piz_22,1,254,1,04/01/2015,22:22:13
580,piz_84,3,254,1,04/01/2015,22:22:13
581,piz_03,4,254,1,04/01/2015,22:22:13
582,piz_03,4,255,1,05/01/2015,11:23:35
583,piz_50,4,255,1,05/01/2015,11:23:35
584,piz_61,2,255,1,05/01/2015,11:23:35
585,piz_81,4,255,1,05/01/2015,11:23:35
586,piz_51,2,256,1,05/01/2015,11:56:06
587,piz_23,1,257,1,05/01/2015,11:59:04
588,piz_85,1,257,1,05/01/2015,11:59:04
589,piz_02,2,258,1,05/01/2015,11:59:23
590,piz_25,2,259,1,05/01/2015,12:04:25
591,piz_03,4,260,1,05/01/2015,12:06:27
592,piz_87,2,260,1,05/01/2015,12:06:27
593,piz_84,3,261,1,05/01/2015,12:38:29
594,piz_24,1,262,1,05/01/2015,12:42:01
595,piz_18,4,263,1,05/01/2015,12:57:22
596,piz_05,4,264,1,05/01/2015,13:03:59
597,piz_54,1,265,1,05/01/2015,13:04:42
598,piz_20,4,265,1,05/01/2015,13:04:42
599,piz_45,3,265,1,05/01/2015,13:04:42
600,piz_17,3,265,1,05/01/2015,13:04:42
601,piz_53,3,266,1,05/01/2015,13:09:29
602,piz_30,4,267,1,05/01/2015,13:37:50
603,piz_65,4,267,1,05/01/2015,13:37:50
604,piz_31,2,267,1,05/01/2015,13:37:50
605,piz_04,3,268,1,05/01/2015,13:40:46
606,piz_48,2,268,1,05/01/2015,13:40:46
607,piz_54,1,269,1,05/01/2015,13:49:34
608,piz_21,1,270,1,05/01/2015,14:09:02
609,piz_18,4,270,1,05/01/2015,14:09:02
610,piz_06,1,270,1,05/01/2015,14:09:02
611,piz_28,2,271,1,05/01/2015,14:22:19
612,piz_24,1,271,2,05/01/2015,14:22:19
613,piz_54,1,271,2,05/01/2015,14:22:19
614,piz_27,1,271,2,05/01/2015,14:22:19
615,piz_02,2,271,1,05/01/2015,14:22:19
616,piz_07,3,271,1,05/01/2015,14:22:19
617,piz_68,3,271,1,05/01/2015,14:22:19
618,piz_88,3,271,1,05/01/2015,14:22:19
619,piz_66,1,271,1,05/01/2015,14:22:19
620,piz_10,2,271,1,05/01/2015,14:22:19
621,piz_07,3,272,1,05/01/2015,14:24:05
622,piz_89,3,273,1,05/01/2015,14:28:00
623,piz_30,4,274,1,05/01/2015,14:36:33
624,piz_06,1,274,1,05/01/2015,14:36:33
625,piz_58,2,275,1,05/01/2015,14:38:14
626,piz_03,4,275,1,05/01/2015,14:38:14
627,piz_48,2,275,1,05/01/2015,14:38:14
628,piz_45,3,275,1,05/01/2015,14:38:14
629,piz_03,4,276,1,05/01/2015,15:18:18
630,piz_17,3,276,1,05/01/2015,15:18:18
631,piz_33,4,277,1,05/01/2015,15:41:50
632,piz_78,4,278,1,05/01/2015,15:49:21
633,piz_21,1,278,1,05/01/2015,15:49:21
634,piz_24,1,279,1,05/01/2015,16:07:03
635,piz_54,1,279,1,05/01/2015,16:07:03
636,piz_64,3,280,1,05/01/2015,16:20:23
637,piz_73,4,280,1,05/01/2015,16:20:23
638,piz_68,3,281,1,05/01/2015,16:33:48
639,piz_12,2,282,1,05/01/2015,16:49:38
640,piz_03,4,282,1,05/01/2015,16:49:38
641,piz_55,3,282,1,05/01/2015,16:49:38
642,piz_18,4,282,1,05/01/2015,16:49:38
643,piz_82,2,283,1,05/01/2015,16:51:43
644,piz_33,4,284,1,05/01/2015,16:58:16
645,piz_52,2,284,1,05/01/2015,16:58:16
646,piz_82,2,284,1,05/01/2015,16:58:16
647,piz_08,3,285,1,05/01/2015,16:58:38
648,piz_07,3,286,1,05/01/2015,17:01:23
649,piz_55,3,286,1,05/01/2015,17:01:23
650,piz_07,3,287,1,05/01/2015,17:30:09
651,piz_67,2,287,1,05/01/2015,17:30:09
652,piz_43,2,287,1,05/01/2015,17:30:09
653,piz_68,3,287,1,05/01/2015,17:30:09
654,piz_84,3,288,1,05/01/2015,17:32:44
655,piz_08,3,288,1,05/01/2015,17:32:44
656,piz_71,3,288,1,05/01/2015,17:32:44
657,piz_03,4,289,1,05/01/2015,17:36:23
658,piz_12,2,290,1,05/01/2015,17:41:16
659,piz_73,4,290,1,05/01/2015,17:41:16
660,piz_22,1,291,1,05/01/2015,17:44:39
661,piz_54,1,291,2,05/01/2015,17:44:39
662,piz_33,4,291,1,05/01/2015,17:44:39
663,piz_83,4,292,1,05/01/2015,17:48:59
664,piz_37,4,292,1,05/01/2015,17:48:59
665,piz_12,2,293,1,05/01/2015,17:58:38
666,piz_34,4,293,1,05/01/2015,17:58:38
667,piz_42,1,294,1,05/01/2015,18:16:35
668,piz_04,3,294,1,05/01/2015,18:16:35
669,piz_06,1,294,1,05/01/2015,18:16:35
670,piz_24,1,295,1,05/01/2015,18:20:12
671,piz_13,4,296,1,05/01/2015,18:46:54
672,piz_79,2,296,1,05/01/2015,18:46:54
673,piz_57,1,296,1,05/01/2015,18:46:54
674,piz_66,1,297,1,05/01/2015,19:02:18
675,piz_24,1,298,1,05/01/2015,19:10:36
676,piz_26,1,298,1,05/01/2015,19:10:36
677,piz_54,1,298,1,05/01/2015,19:10:36
678,piz_12,2,298,1,05/01/2015,19:10:36
679,piz_12,2,299,1,05/01/2015,19:34:31
680,piz_81,4,299,1,05/01/2015,19:34:31
681,piz_28,2,300,1,05/01/2015,19:42:54
682,piz_79,2,300,1,05/01/2015,19:42:54
683,piz_34,4,300,1,05/01/2015,19:42:54
684,piz_11,3,300,1,05/01/2015,19:42:54
685,piz_38,2,301,1,05/01/2015,19:45:58
686,piz_55,3,302,1,05/01/2015,19:57:37
687,piz_28,2,303,1,05/01/2015,20:02:51
688,piz_40,2,303,1,05/01/2015,20:02:51
689,piz_48,2,303,1,05/01/2015,20:02:51
690,piz_52,2,304,1,05/01/2015,20:07:58
691,piz_20,4,304,1,05/01/2015,20:07:58
692,piz_25,2,305,1,05/01/2015,20:35:40
693,piz_68,3,305,1,05/01/2015,20:35:40
694,piz_77,3,305,1,05/01/2015,20:35:40
695,piz_28,2,306,1,05/01/2015,20:37:40
696,piz_52,2,306,1,05/01/2015,20:37:40
697,piz_82,2,306,1,05/01/2015,20:37:40
698,piz_58,2,307,1,05/01/2015,21:45:38
699,piz_57,1,307,1,05/01/2015,21:45:38
700,piz_61,2,308,1,05/01/2015,21:59:46
701,piz_51,2,308,1,05/01/2015,21:59:46
702,piz_70,1,308,1,05/01/2015,21:59:46
703,piz_03,4,309,1,06/01/2015,11:39:06
704,piz_53,3,309,1,06/01/2015,11:39:06
705,piz_52,2,310,1,06/01/2015,11:40:48
706,piz_70,1,310,1,06/01/2015,11:40:48
707,piz_39,3,311,1,06/01/2015,11:57:27
708,piz_28,2,312,1,06/01/2015,12:05:21
709,piz_84,3,312,1,06/01/2015,12:05:21
710,piz_54,1,312,1,06/01/2015,12:05:21
711,piz_45,3,312,1,06/01/2015,12:05:21
712,piz_02,2,313,1,06/01/2015,12:09:09
713,piz_32,3,314,1,06/01/2015,12:11:58
714,piz_03,4,314,1,06/01/2015,12:11:58
715,piz_50,4,314,1,06/01/2015,12:11:58
716,piz_01,2,314,1,06/01/2015,12:11:58
717,piz_73,4,314,1,06/01/2015,12:11:58
718,piz_02,2,315,1,06/01/2015,12:17:40
719,piz_52,2,316,1,06/01/2015,12:29:34
720,piz_07,3,316,1,06/01/2015,12:29:34
721,piz_26,1,317,1,06/01/2015,12:31:00
722,piz_02,2,317,1,06/01/2015,12:31:00
723,piz_30,4,317,1,06/01/2015,12:31:00
724,piz_52,2,317,1,06/01/2015,12:31:00
725,piz_51,2,317,1,06/01/2015,12:31:00
726,piz_44,3,317,1,06/01/2015,12:31:00
727,piz_76,4,317,1,06/01/2015,12:31:00
728,piz_14,2,318,1,06/01/2015,12:45:14
729,piz_20,4,318,1,06/01/2015,12:45:14
730,piz_89,3,318,1,06/01/2015,12:45:14
731,piz_17,3,318,1,06/01/2015,12:45:14
732,piz_07,3,319,1,06/01/2015,12:46:22
733,piz_24,1,320,1,06/01/2015,12:46:40
734,piz_27,1,320,1,06/01/2015,12:46:40
735,piz_04,3,321,1,06/01/2015,12:56:21
736,piz_23,1,322,1,06/01/2015,13:02:13
737,piz_27,1,322,1,06/01/2015,13:02:13
738,piz_12,2,322,1,06/01/2015,13:02:13
739,piz_06,1,322,1,06/01/2015,13:02:13
740,piz_02,2,323,1,06/01/2015,13:05:33
741,piz_03,4,324,1,06/01/2015,13:06:44
742,piz_12,2,325,1,06/01/2015,13:07:32
743,piz_19,4,325,1,06/01/2015,13:07:32
744,piz_24,1,326,1,06/01/2015,13:10:13
745,piz_71,3,326,1,06/01/2015,13:10:13
746,piz_02,2,327,1,06/01/2015,13:10:54
747,piz_65,4,328,1,06/01/2015,13:16:35
748,piz_17,3,329,1,06/01/2015,13:22:44
749,piz_63,3,329,1,06/01/2015,13:22:44
750,piz_28,2,330,1,06/01/2015,13:27:11
751,piz_54,1,330,1,06/01/2015,13:27:11
752,piz_02,2,330,1,06/01/2015,13:27:11
753,piz_12,2,330,1,06/01/2015,13:27:11
754,piz_03,4,330,1,06/01/2015,13:27:11
755,piz_30,4,330,2,06/01/2015,13:27:11
756,piz_61,2,330,1,06/01/2015,13:27:11
757,piz_51,2,330,1,06/01/2015,13:27:11
758,piz_36,3,330,1,06/01/2015,13:27:11
759,piz_39,3,330,1,06/01/2015,13:27:11
760,piz_17,3,330,1,06/01/2015,13:27:11
761,piz_77,3,330,1,06/01/2015,13:27:11
762,piz_37,4,330,1,06/01/2015,13:27:11
763,piz_74,2,330,1,06/01/2015,13:27:11
764,piz_64,3,331,1,06/01/2015,13:43:30
765,piz_45,3,332,1,06/01/2015,14:12:01
766,piz_21,1,332,1,06/01/2015,14:12:01
767,piz_57,1,332,1,06/01/2015,14:12:01
768,piz_54,1,333,1,06/01/2015,14:16:36
769,piz_90,3,334,1,06/01/2015,14:24:18
770,piz_43,2,334,1,06/01/2015,14:24:18
771,piz_66,1,334,1,06/01/2015,14:24:18
772,piz_06,1,334,1,06/01/2015,14:24:18
773,piz_65,4,335,1,06/01/2015,14:24:47
774,piz_08,3,336,1,06/01/2015,14:51:41
775,piz_61,2,337,1,06/01/2015,15:03:12
776,piz_25,2,337,1,06/01/2015,15:03:12
777,piz_20,4,338,1,06/01/2015,15:18:26
778,piz_06,1,338,1,06/01/2015,15:18:26
779,piz_60,2,338,1,06/01/2015,15:18:26
780,piz_77,3,339,1,06/01/2015,15:25:13
781,piz_36,3,340,1,06/01/2015,15:35:32
782,piz_42,1,341,1,06/01/2015,15:35:47
783,piz_48,2,341,1,06/01/2015,15:35:47
784,piz_39,3,342,1,06/01/2015,15:44:12
785,piz_21,1,342,1,06/01/2015,15:44:12
786,piz_03,4,343,1,06/01/2015,15:45:37
787,piz_33,4,343,1,06/01/2015,15:45:37
788,piz_40,2,344,1,06/01/2015,16:01:11
789,piz_36,3,345,1,06/01/2015,16:01:47
790,piz_76,4,345,1,06/01/2015,16:01:47
791,piz_13,4,346,1,06/01/2015,16:30:00
792,piz_52,2,346,1,06/01/2015,16:30:00
793,piz_14,2,346,1,06/01/2015,16:30:00
794,piz_31,2,346,1,06/01/2015,16:30:00
795,piz_37,4,347,1,06/01/2015,16:37:17
796,piz_06,1,347,1,06/01/2015,16:37:17
797,piz_73,4,347,1,06/01/2015,16:37:17
798,piz_02,2,348,1,06/01/2015,16:49:12
799,piz_06,1,348,1,06/01/2015,16:49:12
800,piz_70,1,348,1,06/01/2015,16:49:12
801,piz_25,2,349,1,06/01/2015,17:25:58
802,piz_58,2,350,1,06/01/2015,17:37:05
803,piz_43,2,350,2,06/01/2015,17:37:05
804,piz_69,3,350,1,06/01/2015,17:37:05
805,piz_28,2,351,1,06/01/2015,17:37:29
806,piz_01,2,351,1,06/01/2015,17:37:29
807,piz_28,2,352,1,06/01/2015,17:45:48
808,piz_14,2,352,1,06/01/2015,17:45:48
809,piz_22,1,353,1,06/01/2015,17:59:48
810,piz_23,1,353,1,06/01/2015,17:59:48
811,piz_44,3,353,1,06/01/2015,17:59:48
812,piz_13,4,354,1,06/01/2015,18:01:44
813,piz_46,4,354,1,06/01/2015,18:01:44
814,piz_54,1,355,1,06/01/2015,18:14:45
815,piz_07,3,355,1,06/01/2015,18:14:45
816,piz_54,1,356,1,06/01/2015,18:16:05
817,piz_23,1,357,1,06/01/2015,18:27:58
818,piz_41,1,357,1,06/01/2015,18:27:58
819,piz_76,4,357,1,06/01/2015,18:27:58
820,piz_07,3,358,1,06/01/2015,18:30:12
821,piz_50,4,359,1,06/01/2015,18:33:08
822,piz_06,1,359,1,06/01/2015,18:33:08
823,piz_22,1,360,1,06/01/2015,18:50:38
824,piz_13,4,360,1,06/01/2015,18:50:38
825,piz_52,2,360,1,06/01/2015,18:50:38
826,piz_28,2,361,2,06/01/2015,19:12:38
827,piz_79,2,361,1,06/01/2015,19:12:38
828,piz_42,1,362,1,06/01/2015,19:13:36
829,piz_20,4,362,1,06/01/2015,19:13:36
830,piz_65,4,363,1,06/01/2015,19:20:31
831,piz_20,4,363,1,06/01/2015,19:20:31
832,piz_07,3,364,1,06/01/2015,19:27:24
833,piz_60,2,364,1,06/01/2015,19:27:24
834,piz_33,4,365,1,06/01/2015,19:37:26
835,piz_65,4,365,1,06/01/2015,19:37:26
836,piz_43,2,365,1,06/01/2015,19:37:26
837,piz_14,2,366,1,06/01/2015,20:04:20
838,piz_61,2,367,1,06/01/2015,20:05:12
839,piz_81,4,367,1,06/01/2015,20:05:12
840,piz_83,4,368,1,06/01/2015,20:28:16
841,piz_06,1,368,1,06/01/2015,20:28:16
842,piz_81,4,369,1,06/01/2015,20:30:06
843,piz_30,4,370,1,06/01/2015,21:02:30
844,piz_52,2,370,1,06/01/2015,21:02:30
845,piz_43,2,371,1,06/01/2015,21:15:20
846,piz_76,4,372,1,06/01/2015,22:26:59
847,piz_75,1,373,1,07/01/2015,11:45:18
848,piz_02,2,373,1,07/01/2015,11:45:18
849,piz_39,3,373,1,07/01/2015,11:45:18
850,piz_28,2,374,1,07/01/2015,11:55:59
851,piz_54,1,374,1,07/01/2015,11:55:59
852,piz_36,3,374,1,07/01/2015,11:55:59
853,piz_05,4,375,1,07/01/2015,11:58:36
854,piz_60,2,376,1,07/01/2015,12:01:17
855,piz_46,4,376,1,07/01/2015,12:01:17
856,piz_01,2,377,1,07/01/2015,12:03:18
857,piz_06,1,377,1,07/01/2015,12:03:18
858,piz_34,4,378,1,07/01/2015,12:19:37
859,piz_06,1,379,1,07/01/2015,12:25:37
860,piz_32,3,380,1,07/01/2015,12:32:10
861,piz_24,1,380,1,07/01/2015,12:32:10
862,piz_66,1,381,1,07/01/2015,12:33:06
863,piz_70,1,382,1,07/01/2015,12:33:07
864,piz_73,4,382,1,07/01/2015,12:33:07
865,piz_77,3,383,1,07/01/2015,12:43:59
866,piz_52,2,384,1,07/01/2015,12:51:46
867,piz_40,2,384,1,07/01/2015,12:51:46
868,piz_35,4,384,1,07/01/2015,12:51:46
869,piz_10,2,384,1,07/01/2015,12:51:46
870,piz_46,4,385,1,07/01/2015,12:54:19
871,piz_34,4,386,1,07/01/2015,12:58:16
872,piz_88,3,386,1,07/01/2015,12:58:16
873,piz_57,1,386,1,07/01/2015,12:58:16
874,piz_09,1,387,1,07/01/2015,13:03:14
875,piz_28,2,387,1,07/01/2015,13:03:14
876,piz_59,1,387,1,07/01/2015,13:03:14
877,piz_03,4,387,1,07/01/2015,13:03:14
878,piz_48,2,387,1,07/01/2015,13:03:14
879,piz_17,3,387,1,07/01/2015,13:03:14
880,piz_76,4,387,1,07/01/2015,13:03:14
881,piz_09,1,388,1,07/01/2015,13:04:56
882,piz_54,1,388,1,07/01/2015,13:04:56
883,piz_35,4,388,1,07/01/2015,13:04:56
884,piz_19,4,388,1,07/01/2015,13:04:56
885,piz_18,4,389,1,07/01/2015,13:10:17
886,piz_51,2,390,1,07/01/2015,13:15:32
887,piz_74,2,391,1,07/01/2015,13:25:31
888,piz_28,2,392,1,07/01/2015,13:36:47
889,piz_86,3,392,1,07/01/2015,13:36:47
890,piz_23,1,392,1,07/01/2015,13:36:47
891,piz_48,2,392,2,07/01/2015,13:36:47
892,piz_08,3,392,1,07/01/2015,13:36:47
893,piz_39,3,392,1,07/01/2015,13:36:47
894,piz_29,3,392,1,07/01/2015,13:36:47
895,piz_17,3,392,1,07/01/2015,13:36:47
896,piz_13,4,393,1,07/01/2015,13:48:31
897,piz_61,2,393,1,07/01/2015,13:48:31
898,piz_28,2,394,1,07/01/2015,14:02:18
899,piz_75,1,394,1,07/01/2015,14:02:18
900,piz_61,2,394,1,07/01/2015,14:02:18
901,piz_52,2,394,1,07/01/2015,14:02:18
902,piz_51,2,394,1,07/01/2015,14:02:18
903,piz_43,2,394,3,07/01/2015,14:02:18
904,piz_48,2,394,1,07/01/2015,14:02:18
905,piz_39,3,394,1,07/01/2015,14:02:18
906,piz_17,3,394,1,07/01/2015,14:02:18
907,piz_56,4,394,1,07/01/2015,14:02:18
908,piz_06,1,394,1,07/01/2015,14:02:18
909,piz_19,4,394,1,07/01/2015,14:02:18
910,piz_82,2,395,1,07/01/2015,14:11:08
911,piz_76,4,396,1,07/01/2015,14:12:21
912,piz_03,4,397,2,07/01/2015,14:31:10
913,piz_61,2,397,1,07/01/2015,14:31:10
914,piz_43,2,397,1,07/01/2015,14:31:10
915,piz_48,2,398,1,07/01/2015,14:56:26
916,piz_42,1,399,1,07/01/2015,15:47:49
917,piz_23,1,399,1,07/01/2015,15:47:49
918,piz_33,4,399,1,07/01/2015,15:47:49
919,piz_74,2,399,1,07/01/2015,15:47:49
920,piz_43,2,400,1,07/01/2015,16:03:07
921,piz_06,1,400,1,07/01/2015,16:03:07
922,piz_73,4,401,1,07/01/2015,16:08:35
923,piz_30,4,402,1,07/01/2015,16:24:46
924,piz_07,3,402,1,07/01/2015,16:24:46
925,piz_09,1,403,1,07/01/2015,16:26:10
926,piz_58,2,403,1,07/01/2015,16:26:10
927,piz_44,3,403,1,07/01/2015,16:26:10
928,piz_27,1,404,1,07/01/2015,16:39:27
929,piz_39,3,405,1,07/01/2015,16:44:16
930,piz_54,1,406,1,07/01/2015,16:50:49
931,piz_02,2,406,1,07/01/2015,16:50:49
932,piz_34,4,406,1,07/01/2015,16:50:49
933,piz_24,1,407,1,07/01/2015,16:56:42
934,piz_58,2,407,1,07/01/2015,16:56:42
935,piz_43,2,407,1,07/01/2015,16:56:42
936,piz_84,3,408,1,07/01/2015,17:09:09
937,piz_53,3,408,1,07/01/2015,17:09:09
938,piz_25,2,409,1,07/01/2015,17:15:04
939,piz_28,2,410,2,07/01/2015,17:33:49
940,piz_35,4,410,1,07/01/2015,17:33:49
941,piz_60,2,410,1,07/01/2015,17:33:49
942,piz_07,3,411,1,07/01/2015,17:58:09
943,piz_21,1,411,1,07/01/2015,17:58:09
944,piz_84,3,412,1,07/01/2015,18:07:46
945,piz_63,3,412,1,07/01/2015,18:07:46
946,piz_10,2,413,1,07/01/2015,18:11:32
947,piz_12,2,414,1,07/01/2015,18:13:22
948,piz_03,4,414,1,07/01/2015,18:13:22
949,piz_07,3,414,1,07/01/2015,18:13:22
950,piz_26,1,415,1,07/01/2015,18:16:23
951,piz_37,4,416,1,07/01/2015,18:17:42
952,piz_48,2,417,1,07/01/2015,18:24:40
953,piz_59,1,418,1,07/01/2015,18:40:11
954,piz_45,3,418,1,07/01/2015,18:40:11
955,piz_22,1,419,1,07/01/2015,19:02:31
956,piz_61,2,419,1,07/01/2015,19:02:31
957,piz_78,4,419,1,07/01/2015,19:02:31
958,piz_19,4,419,1,07/01/2015,19:02:31
959,piz_03,4,420,1,07/01/2015,19:04:40
960,piz_62,2,420,1,07/01/2015,19:04:40
961,piz_22,1,421,1,07/01/2015,19:21:58
962,piz_90,3,421,1,07/01/2015,19:21:58
963,piz_75,1,421,1,07/01/2015,19:21:58
964,piz_30,4,422,1,07/01/2015,19:30:25
965,piz_07,3,422,1,07/01/2015,19:30:25
966,piz_81,4,422,1,07/01/2015,19:30:25
967,piz_04,3,423,1,07/01/2015,19:45:07
968,piz_68,3,423,1,07/01/2015,19:45:07
969,piz_43,2,424,1,07/01/2015,20:01:28
970,piz_88,3,425,1,07/01/2015,20:21:19
971,piz_02,2,426,1,07/01/2015,20:25:45
972,piz_68,3,426,1,07/01/2015,20:25:45
973,piz_88,3,426,1,07/01/2015,20:25:45
974,piz_37,4,427,1,07/01/2015,21:49:00
975,piz_90,3,428,1,07/01/2015,22:05:00
976,piz_79,2,428,1,07/01/2015,22:05:00
977,piz_77,3,429,1,07/01/2015,22:16:53
978,piz_50,4,430,1,07/01/2015,22:46:13
979,piz_68,3,430,1,07/01/2015,22:46:13
980,piz_28,2,431,1,08/01/2015,11:17:13
981,piz_47,1,431,1,08/01/2015,11:17:13
982,piz_30,4,431,1,08/01/2015,11:17:13
983,piz_61,2,431,1,08/01/2015,11:17:13
984,piz_79,2,432,1,08/01/2015,11:39:07
985,piz_06,1,432,1,08/01/2015,11:39:07
986,piz_19,4,432,1,08/01/2015,11:39:07
987,piz_17,3,433,1,08/01/2015,11:49:50
988,piz_82,2,434,1,08/01/2015,11:54:14
989,piz_17,3,434,1,08/01/2015,11:54:14
990,piz_46,4,434,1,08/01/2015,11:54:14
991,piz_02,2,435,1,08/01/2015,12:06:09
992,piz_67,2,435,1,08/01/2015,12:06:09
993,piz_11,3,435,1,08/01/2015,12:06:09
994,piz_58,2,436,1,08/01/2015,12:07:21
995,piz_07,3,436,1,08/01/2015,12:07:21
996,piz_62,2,436,1,08/01/2015,12:07:21
997,piz_36,3,436,1,08/01/2015,12:07:21
998,piz_42,1,437,1,08/01/2015,12:07:54
999,piz_73,4,438,1,08/01/2015,12:08:38
1000,piz_54,1,439,1,08/01/2015,12:13:08
1001,piz_43,2,439,1,08/01/2015,12:13:08
1002,piz_10,2,439,1,08/01/2015,12:13:08
1003,piz_32,3,440,1,08/01/2015,12:16:34
1004,piz_54,1,440,1,08/01/2015,12:16:34
1005,piz_03,4,440,1,08/01/2015,12:16:34
1006,piz_30,4,440,1,08/01/2015,12:16:34
1007,piz_33,4,440,1,08/01/2015,12:16:34
1008,piz_49,4,440,1,08/01/2015,12:16:34
1009,piz_50,4,440,1,08/01/2015,12:16:34
1010,piz_61,2,440,1,08/01/2015,12:16:34
1011,piz_72,4,440,1,08/01/2015,12:16:34
1012,piz_25,2,440,1,08/01/2015,12:16:34
1013,piz_17,3,440,1,08/01/2015,12:16:34
1014,piz_76,4,440,1,08/01/2015,12:16:34
1015,piz_06,1,440,1,08/01/2015,12:16:34
1016,piz_73,4,440,1,08/01/2015,12:16:34
1017,piz_17,3,441,1,08/01/2015,12:16:58
1018,piz_06,1,441,1,08/01/2015,12:16:58
1019,piz_55,3,442,1,08/01/2015,12:28:49
1020,piz_28,2,443,1,08/01/2015,12:34:20
1021,piz_24,1,443,2,08/01/2015,12:34:20
1022,piz_30,4,443,1,08/01/2015,12:34:20
1023,piz_40,2,443,1,08/01/2015,12:34:20
1024,piz_78,4,443,1,08/01/2015,12:34:20
1025,piz_20,4,443,1,08/01/2015,12:34:20
1026,piz_25,2,443,1,08/01/2015,12:34:20
1027,piz_39,3,443,1,08/01/2015,12:34:20
1028,piz_45,3,443,1,08/01/2015,12:34:20
1029,piz_66,1,443,1,08/01/2015,12:34:20
1030,piz_17,3,443,1,08/01/2015,12:34:20
1031,piz_69,3,443,1,08/01/2015,12:34:20
1032,piz_63,3,443,1,08/01/2015,12:34:20
1033,piz_57,1,443,1,08/01/2015,12:34:20
1034,piz_33,4,444,1,08/01/2015,12:40:05
1035,piz_61,2,445,1,08/01/2015,12:57:39
1036,piz_28,2,446,1,08/01/2015,12:58:01
1037,piz_78,4,446,1,08/01/2015,12:58:01
1038,piz_39,3,446,1,08/01/2015,12:58:01
1039,piz_03,4,447,1,08/01/2015,13:02:00
1040,piz_52,2,448,1,08/01/2015,13:03:34
1041,piz_67,2,448,1,08/01/2015,13:03:34
1042,piz_45,3,448,1,08/01/2015,13:03:34
1043,piz_06,1,449,1,08/01/2015,13:04:15
1044,piz_28,2,450,1,08/01/2015,13:07:53
1045,piz_03,4,451,1,08/01/2015,13:19:06
1046,piz_40,2,451,1,08/01/2015,13:19:06
1047,piz_21,1,451,1,08/01/2015,13:19:06
1048,piz_42,1,452,1,08/01/2015,13:24:11
1049,piz_28,2,452,1,08/01/2015,13:24:11
1050,piz_45,3,452,1,08/01/2015,13:24:11
1051,piz_26,1,453,1,08/01/2015,13:27:14
1052,piz_30,4,453,1,08/01/2015,13:27:14
1053,piz_45,3,453,1,08/01/2015,13:27:14
1054,piz_06,1,453,1,08/01/2015,13:27:14
1055,piz_77,3,454,1,08/01/2015,13:31:40
1056,piz_04,3,455,1,08/01/2015,13:39:14
1057,piz_37,4,456,1,08/01/2015,13:47:53
1058,piz_23,1,457,1,08/01/2015,13:59:04
1059,piz_54,1,457,1,08/01/2015,13:59:04
1060,piz_02,2,457,1,08/01/2015,13:59:04
1061,piz_64,3,458,1,08/01/2015,14:00:05
1062,piz_63,3,458,1,08/01/2015,14:00:05
1063,piz_10,2,458,1,08/01/2015,14:00:05
1064,piz_17,3,459,1,08/01/2015,14:14:02
1065,piz_13,4,460,1,08/01/2015,14:19:58
1066,piz_07,3,460,1,08/01/2015,14:19:58
1067,piz_24,1,461,1,08/01/2015,14:21:19
1068,piz_52,2,461,1,08/01/2015,14:21:19
1069,piz_76,4,462,1,08/01/2015,14:38:41
1070,piz_22,1,463,1,08/01/2015,14:40:28
