,workstationgroupid,workstationid,tranid,start,opid,opstat
392,1,7,17120810607111,2017-12-08T11:34:08,126,OperatorSignOff
393,1,8,1712081060887,2017-12-08T11:40:15,107,OperatorLock
394,1,5,17120810605172,2017-12-08T11:41:48,123,OperatorSignOn
395,1,8,1712081060888,2017-12-08T11:42:23,107,OperatorUnLock
396,1,7,17120810607113,2017-12-08T11:42:28,10,OperatorSignOn
397,1,7,17120810607115,2017-12-08T11:42:34,10,OperatorSignOff
398,1,6,17120810606122,2017-12-08T11:47:33,606,OperatorSignOff
399,8,14,171208106014168,2017-12-08T12:09:55,264,OperatorSignOff
400,8,14,171208106014170,2017-12-08T12:11:18,264,OperatorSignOn
401,1,7,17120810607117,2017-12-08T12:15:58,126,OperatorSignOn
402,1,8,17120810608165,2017-12-08T12:41:22,107,OperatorLock
403,1,8,17120810608166,2017-12-08T12:44:06,107,OperatorUnLock
404,1,7,17120810607167,2017-12-08T13:02:25,126,OperatorSignOff
405,1,7,17120810607169,2017-12-08T13:02:48,114,OperatorSignOn
406,1,21,171208106021302,2017-12-08T13:03:51,140,OperatorSignOff
407,1,4,17120810604220,2017-12-08T13:03:46,115,OperatorLock
408,1,8,17120810608187,2017-12-08T13:04:15,107,OperatorSignOff
409,1,21,171208106021304,2017-12-08T13:04:27,119,OperatorSignOn
410,1,4,17120810604221,2017-12-08T13:06:38,115,OperatorUnLock
411,1,8,17120810608189,2017-12-08T13:16:49,10,OperatorSignOn
412,1,8,17120810608191,2017-12-08T13:17:57,10,OperatorLock
413,1,4,17120810604231,2017-12-08T13:21:50,115,OperatorLock
414,1,4,17120810604232,2017-12-08T13:22:26,115,OperatorUnLock
415,1,23,1712081060232,2017-12-08T13:35:03,140,OperatorSignOn
416,1,23,1712081060234,2017-12-08T13:35:14,140,OperatorSignOff
417,1,8,17120810608192,2017-12-08T13:36:28,10,OperatorUnLock
418,1,8,17120810608193,2017-12-08T13:36:30,10,OperatorSignOff
419,1,8,17120810608195,2017-12-08T13:36:56,140,OperatorSignOn
420,1,6,17120810606124,2017-12-08T13:52:43,10,OperatorSignOn
421,1,6,17120810606126,2017-12-08T13:52:54,10,OperatorSignOff
422,1,4,17120810604257,2017-12-08T13:54:09,115,OperatorSignOff
423,1,20,171208106020443,2017-12-08T14:02:26,110,OperatorSignOff
424,1,22,171208106022309,2017-12-08T14:04:00,120,OperatorSignOff
425,1,20,171208106020445,2017-12-08T14:03:46,131,OperatorSignOn
426,1,22,171208106022311,2017-12-08T14:04:23,132,OperatorSignOn
427,1,13,171208106013417,2017-12-08T14:04:08,146,OperatorSignOff
428,1,13,171208106013419,2017-12-08T14:04:34,128,OperatorSignOn
429,1,11,1712081060112,2017-12-08T14:05:54,125,OperatorSignOn
430,1,5,17120810605296,2017-12-08T14:07:23,123,OperatorSignOff
431,1,5,17120810605298,2017-12-08T14:07:58,101,OperatorSignOn
432,1,12,171208106012392,2017-12-08T14:07:58,108,OperatorSignOff
433,1,12,171208106012394,2017-12-08T14:08:46,104,OperatorSignOn
434,1,11,17120810601112,2017-12-08T14:11:56,125,OperatorLock
435,1,5,17120810605307,2017-12-08T14:12:47,101,OperatorLock
436,1,22,171208106022325,2017-12-08T14:12:30,132,OperatorLock
437,1,11,17120810601113,2017-12-08T14:12:56,125,OperatorUnLock
438,1,5,17120810605308,2017-12-08T14:13:22,101,OperatorUnLock
439,1,7,17120810607264,2017-12-08T14:12:43,114,OperatorLock
440,1,22,171208106022326,2017-12-08T14:13:36,132,OperatorUnLock
441,1,8,17120810608235,2017-12-08T14:14:29,140,OperatorLock
442,1,7,17120810607265,2017-12-08T14:14:41,114,OperatorUnLock
443,1,7,17120810607266,2017-12-08T14:14:44,114,OperatorSignOff
444,1,22,171208106022328,2017-12-08T14:15:10,132,OperatorLock
445,1,8,17120810608236,2017-12-08T14:16:07,140,OperatorUnLock
446,1,21,171208106021398,2017-12-08T14:16:15,119,OperatorLock
447,1,22,171208106022329,2017-12-08T14:16:13,132,OperatorUnLock
448,1,21,171208106021399,2017-12-08T14:16:55,119,OperatorUnLock
449,1,8,17120810608239,2017-12-08T14:17:53,140,OperatorLock
450,1,8,17120810608240,2017-12-08T14:18:20,140,OperatorUnLock
451,1,5,17120810605326,2017-12-08T14:29:02,101,OperatorLock
452,1,5,17120810605327,2017-12-08T14:29:44,101,OperatorUnLock
453,1,8,17120810608252,2017-12-08T14:30:28,140,OperatorLock
454,1,5,17120810605330,2017-12-08T14:30:27,101,OperatorLock
455,1,5,17120810605331,2017-12-08T14:32:04,101,OperatorUnLock
456,1,5,17120810605333,2017-12-08T14:32:21,101,OperatorLock
457,1,5,17120810605334,2017-12-08T14:34:19,101,OperatorUnLock
458,1,5,17120810605342,2017-12-08T14:43:27,101,OperatorLock
459,1,12,171208106012438,2017-12-08T14:43:37,104,OperatorLock
460,1,5,17120810605343,2017-12-08T14:44:30,101,OperatorUnLock
461,1,5,17120810605345,2017-12-08T14:45:18,101,OperatorLock
462,1,12,171208106012439,2017-12-08T14:44:45,104,OperatorUnLock
463,1,5,17120810605346,2017-12-08T14:50:34,101,OperatorUnLock
464,1,8,17120810608253,2017-12-08T15:04:45,140,OperatorUnLock
465,1,6,17120810606128,2017-12-08T15:05:03,109,OperatorSignOn
466,1,7,17120810607268,2017-12-08T15:05:33,114,OperatorSignOn
467,1,4,17120810604259,2017-12-08T15:06:30,124,OperatorSignOn
468,1,5,17120810605381,2017-12-08T15:15:27,101,OperatorLock
469,1,8,17120810608268,2017-12-08T15:15:53,140,OperatorLock
470,1,4,17120810604272,2017-12-08T15:15:46,124,OperatorSignOff
471,1,21,171208106021472,2017-12-08T15:16:21,119,OperatorSignOff
472,1,5,17120810605382,2017-12-08T15:16:16,101,OperatorUnLock
473,1,7,17120810607284,2017-12-08T15:15:50,114,OperatorLock
474,1,8,17120810608269,2017-12-08T15:16:35,140,OperatorUnLock
475,1,8,17120810608270,2017-12-08T15:16:39,140,OperatorSignOff
476,1,13,171208106013495,2017-12-08T15:16:05,128,OperatorLock
477,1,22,171208106022396,2017-12-08T15:16:30,132,OperatorLock
478,1,13,171208106013496,2017-12-08T15:16:25,128,OperatorUnLock
479,1,13,171208106013498,2017-12-08T15:16:34,128,OperatorLock
480,1,7,17120810607285,2017-12-08T15:16:39,114,OperatorUnLock
481,1,7,17120810607286,2017-12-08T15:16:41,114,OperatorSignOff
482,1,22,171208106022397,2017-12-08T15:17:42,132,OperatorUnLock
483,1,11,17120810601189,2017-12-08T15:18:06,125,OperatorLock
484,1,6,17120810606145,2017-12-08T15:18:40,109,OperatorSignOff
485,1,8,17120810608272,2017-12-08T15:18:50,10,OperatorSignOn
486,1,8,17120810608274,2017-12-08T15:19:07,10,OperatorSignOff
487,1,11,17120810601190,2017-12-08T15:18:48,125,OperatorUnLock
488,1,13,171208106013499,2017-12-08T15:18:42,128,OperatorUnLock
489,1,21,171208106021474,2017-12-08T15:19:48,119,OperatorSignOn
490,1,21,171208106021476,2017-12-08T15:21:01,119,OperatorLock
491,1,21,171208106021477,2017-12-08T15:21:45,119,OperatorUnLock
492,1,5,17120810605391,2017-12-08T15:22:46,101,OperatorLock
493,1,5,17120810605392,2017-12-08T15:23:07,101,OperatorUnLock
494,1,4,17120810604274,2017-12-08T15:27:06,124,OperatorSignOn
495,1,7,17120810607288,2017-12-08T15:28:01,114,OperatorSignOn
496,1,4,17120810604286,2017-12-08T15:37:56,124,OperatorSignOff
497,1,5,17120810605416,2017-12-08T15:42:21,101,OperatorLock
498,1,5,17120810605417,2017-12-08T15:43:07,101,OperatorUnLock
499,1,7,17120810607308,2017-12-08T15:45:32,114,OperatorLock
500,1,7,17120810607309,2017-12-08T15:46:52,114,OperatorUnLock
501,1,21,171208106021518,2017-12-08T15:49:29,119,OperatorLock
502,1,21,171208106021519,2017-12-08T15:50:29,119,OperatorUnLock
503,1,8,17120810608276,2017-12-08T15:50:41,10,OperatorSignOn
504,1,8,17120810608278,2017-12-08T15:50:52,10,OperatorSignOff
505,1,5,17120810605430,2017-12-08T15:51:20,101,OperatorLock
506,1,7,17120810607317,2017-12-08T15:51:01,114,OperatorLock
507,1,5,17120810605431,2017-12-08T15:51:52,101,OperatorUnLock
508,1,7,17120810607318,2017-12-08T15:51:44,114,OperatorUnLock
509,1,7,17120810607319,2017-12-08T15:51:48,114,OperatorSignOff
510,1,5,17120810605434,2017-12-08T15:54:56,101,OperatorLock
511,1,13,171208106013544,2017-12-08T15:54:22,128,OperatorLock
512,1,13,171208106013545,2017-12-08T15:55:02,128,OperatorUnLock
513,1,5,17120810605435,2017-12-08T15:59:31,101,OperatorUnLock
514,1,4,17120810604288,2017-12-08T16:03:09,124,OperatorSignOn
515,1,5,17120810605447,2017-12-08T16:08:01,101,OperatorLock
516,1,4,17120810604298,2017-12-08T16:08:24,124,OperatorLock
517,1,5,17120810605448,2017-12-08T16:09:03,101,OperatorUnLock
518,1,5,17120810605451,2017-12-08T16:09:40,101,OperatorLock
519,1,4,17120810604299,2017-12-08T16:10:34,124,OperatorUnLock
520,1,5,17120810605452,2017-12-08T16:12:07,101,OperatorUnLock
521,1,4,17120810604307,2017-12-08T16:15:43,124,OperatorLock
522,1,11,171208106011153,2017-12-08T16:16:45,125,OperatorSignOff
523,1,4,17120810604308,2017-12-08T16:17:39,124,OperatorUnLock
524,1,4,17120810604309,2017-12-08T16:17:43,124,OperatorSignOff
525,1,7,17120810607321,2017-12-08T16:21:56,114,OperatorSignOn
526,1,11,171208106011155,2017-12-08T16:22:36,125,OperatorSignOn
527,1,4,17120810604311,2017-12-08T16:25:21,124,OperatorSignOn
528,1,21,171208106021562,2017-12-08T16:29:49,119,OperatorSignOff
529,1,8,17120810608280,2017-12-08T16:35:43,10,OperatorSignOn
530,1,8,17120810608282,2017-12-08T16:36:19,10,OperatorSignOff
531,1,13,171208106013593,2017-12-08T16:37:00,128,OperatorLock
532,1,13,171208106013594,2017-12-08T16:37:42,128,OperatorUnLock
533,1,6,17120810606147,2017-12-08T16:38:47,109,OperatorSignOn
534,1,6,17120810606151,2017-12-08T16:40:07,109,OperatorSignOff
535,1,12,171208106012556,2017-12-08T16:44:54,104,OperatorLock
536,1,12,171208106012557,2017-12-08T16:45:29,104,OperatorUnLock
537,1,12,171208106012558,2017-12-08T16:45:43,104,OperatorLock
538,1,4,17120810604337,2017-12-08T16:46:26,124,OperatorSignOff
539,1,12,171208106012559,2017-12-08T16:48:12,104,OperatorUnLock
540,1,13,171208106013602,2017-12-08T16:48:04,128,OperatorLock
541,1,13,171208106013603,2017-12-08T16:48:41,128,OperatorUnLock
542,1,5,17120810605495,2017-12-08T16:58:48,101,OperatorLock
543,1,5,17120810605496,2017-12-08T16:59:25,101,OperatorUnLock
544,1,5,17120810605502,2017-12-08T17:02:13,101,OperatorLock
545,1,5,17120810605503,2017-12-08T17:03:36,101,OperatorUnLock
546,1,21,171208106021564,2017-12-08T17:06:13,119,OperatorSignOn
547,1,7,17120810607379,2017-12-08T17:05:32,114,OperatorLock
548,1,21,171208106021566,2017-12-08T17:06:24,119,OperatorSignOff
549,1,7,17120810607380,2017-12-08T17:05:49,114,OperatorUnLock
550,1,22,171208106022512,2017-12-08T17:07:20,132,OperatorSignOff
551,1,22,171208106022514,2017-12-08T17:07:50,119,OperatorSignOn
552,1,12,171208106012584,2017-12-08T17:10:17,104,OperatorSignOff
553,1,5,17120810605515,2017-12-08T17:13:46,101,OperatorLock
554,1,5,17120810605516,2017-12-08T17:15:17,101,OperatorUnLock
555,1,4,17120810604339,2017-12-08T17:20:09,124,OperatorSignOn
556,1,6,17120810606153,2017-12-08T17:21:44,109,OperatorSignOn
557,1,13,171208106013659,2017-12-08T17:35:08,128,OperatorLock
558,1,13,171208106013660,2017-12-08T17:35:31,128,OperatorUnLock
559,1,4,17120810604357,2017-12-08T17:36:18,124,OperatorSignOff
560,1,6,17120810606170,2017-12-08T17:37:26,109,OperatorSignOff
561,1,4,17120810604359,2017-12-08T17:37:13,124,OperatorSignOn
562,1,4,17120810604362,2017-12-08T17:37:50,124,OperatorLock
563,1,6,17120810606172,2017-12-08T17:38:12,109,OperatorSignOn
564,1,4,17120810604363,2017-12-08T17:38:32,124,OperatorUnLock
565,1,23,1712081060236,2017-12-08T17:38:47,10,OperatorSignOn
566,1,23,1712081060238,2017-12-08T17:38:59,10,OperatorSignOff
567,1,21,171208106021568,2017-12-08T17:40:44,132,OperatorSignOn
568,1,4,17120810604367,2017-12-08T17:40:44,124,OperatorLock
569,1,21,171208106021572,2017-12-08T17:41:29,132,OperatorLock
570,1,4,17120810604368,2017-12-08T17:41:24,124,OperatorUnLock
571,1,4,17120810604371,2017-12-08T17:42:02,124,OperatorLock
572,1,4,17120810604372,2017-12-08T17:42:27,124,OperatorUnLock
573,1,21,171208106021573,2017-12-08T17:43:40,132,OperatorUnLock
574,1,4,17120810604374,2017-12-08T17:43:20,124,OperatorLock
575,1,4,17120810604375,2017-12-08T17:43:36,124,OperatorUnLock
576,1,12,171208106012586,2017-12-08T17:43:26,104,OperatorSignOn
577,1,20,171208106020670,2017-12-08T17:43:36,131,OperatorSignOff
578,1,4,17120810604377,2017-12-08T17:44:39,124,OperatorLock
579,1,12,171208106012590,2017-12-08T17:44:20,104,OperatorLock
580,1,12,171208106012591,2017-12-08T17:44:37,104,OperatorUnLock
581,1,4,17120810604378,2017-12-08T17:45:19,124,OperatorUnLock
582,1,12,171208106012593,2017-12-08T17:44:55,104,OperatorLock
583,1,12,171208106012594,2017-12-08T17:45:49,104,OperatorUnLock
584,1,5,17120810605555,2017-12-08T17:49:05,101,OperatorLock
585,1,11,171208106011246,2017-12-08T17:49:24,125,OperatorLock
586,1,11,171208106011247,2017-12-08T17:49:47,125,OperatorUnLock
587,1,5,17120810605556,2017-12-08T17:50:17,101,OperatorUnLock
588,1,7,17120810607429,2017-12-08T17:49:40,114,OperatorLock
589,1,4,17120810604383,2017-12-08T17:50:07,124,OperatorLock
590,1,13,171208106013674,2017-12-08T17:50:01,128,OperatorLock
591,1,7,17120810607430,2017-12-08T17:50:54,114,OperatorUnLock
592,1,11,171208106011250,2017-12-08T17:51:23,125,OperatorSignOff
593,1,4,17120810604384,2017-12-08T17:51:28,124,OperatorUnLock
594,1,13,171208106013675,2017-12-08T17:51:32,128,OperatorUnLock
595,1,4,17120810604386,2017-12-08T17:52:18,124,OperatorSignOff
596,1,6,17120810606194,2017-12-08T17:56:39,109,OperatorSignOff
597,1,6,17120810606196,2017-12-08T17:57:24,109,OperatorSignOn
598,1,6,17120810606207,2017-12-08T18:05:44,109,OperatorLock
599,1,6,17120810606208,2017-12-08T18:06:15,109,OperatorUnLock
600,1,20,171208106020672,2017-12-08T18:10:05,131,OperatorSignOn
601,1,5,17120810605580,2017-12-08T18:18:19,101,OperatorLock
602,1,5,17120810605581,2017-12-08T18:18:30,101,OperatorUnLock
603,1,11,171208106011252,2017-12-08T18:24:32,125,OperatorSignOn
604,1,4,17120810604388,2017-12-08T18:26:15,10,OperatorSignOn
605,1,4,17120810604390,2017-12-08T18:26:30,10,OperatorSignOff
606,1,5,17120810605592,2017-12-08T18:26:56,101,OperatorSignOff
607,1,5,17120810605594,2017-12-08T18:27:50,124,OperatorSignOn
608,1,6,17120810606237,2017-12-08T18:32:36,109,OperatorSignOff
609,1,5,17120810605614,2017-12-08T18:44:38,124,OperatorLock
610,1,5,17120810605615,2017-12-08T18:45:36,124,OperatorUnLock
611,1,13,171208106013742,2017-12-08T18:57:29,128,OperatorLock
612,1,13,171208106013743,2017-12-08T18:58:25,128,OperatorUnLock
613,1,5,17120810605635,2017-12-08T19:00:30,124,OperatorLock
614,1,4,17120810604392,2017-12-08T19:00:45,10,OperatorSignOn
615,1,12,171208106012677,2017-12-08T19:00:28,104,OperatorLock
616,1,4,17120810604394,2017-12-08T19:01:03,10,OperatorSignOff
617,1,7,17120810607496,2017-12-08T19:00:47,114,OperatorLock
618,1,5,17120810605636,2017-12-08T19:01:57,124,OperatorUnLock
619,1,12,171208106012678,2017-12-08T19:01:24,104,OperatorUnLock
620,1,7,17120810607497,2017-12-08T19:01:29,114,OperatorUnLock
621,1,20,171208106020726,2017-12-08T19:02:31,131,OperatorSignOff
622,1,20,171208106020728,2017-12-08T19:02:58,101,OperatorSignOn
623,1,22,171208106022628,2017-12-08T19:05:12,119,OperatorSignOff
624,1,7,17120810607504,2017-12-08T19:05:17,114,OperatorLock
625,1,8,17120810608284,2017-12-08T19:06:47,10,OperatorSignOn
626,1,8,17120810608286,2017-12-08T19:06:58,10,OperatorSignOff
627,1,7,17120810607505,2017-12-08T19:06:17,114,OperatorUnLock
628,1,13,171208106013747,2017-12-08T19:09:09,128,OperatorSignOff
629,1,13,171208106013749,2017-12-08T19:09:39,145,OperatorSignOn
630,1,5,17120810605645,2017-12-08T19:11:20,124,OperatorLock
631,1,5,17120810605646,2017-12-08T19:12:01,124,OperatorUnLock
632,1,5,17120810605648,2017-12-08T19:12:17,124,OperatorLock
633,1,5,17120810605649,2017-12-08T19:12:45,124,OperatorUnLock
634,1,5,17120810605650,2017-12-08T19:12:48,124,OperatorSignOff
635,1,7,17120810607529,2017-12-08T19:30:52,114,OperatorLock
636,1,12,171208106012722,2017-12-08T19:32:37,104,OperatorLock
637,1,20,171208106020766,2017-12-08T19:33:04,101,OperatorLock
638,1,12,171208106012723,2017-12-08T19:33:07,104,OperatorUnLock
639,1,7,17120810607530,2017-12-08T19:33:12,114,OperatorUnLock
640,1,11,171208106011312,2017-12-08T19:33:58,125,OperatorLock
641,1,20,171208106020767,2017-12-08T19:33:44,101,OperatorUnLock
642,1,12,171208106012725,2017-12-08T19:34:13,104,OperatorLock
643,1,11,171208106011313,2017-12-08T19:35:11,125,OperatorUnLock
644,1,12,171208106012726,2017-12-08T19:35:13,104,OperatorUnLock
645,1,22,171208106022630,2017-12-08T19:40:02,119,OperatorSignOn
646,1,8,17120810608288,2017-12-08T19:42:12,128,OperatorSignOn
647,1,7,17120810607543,2017-12-08T19:45:04,114,OperatorLock
648,1,7,17120810607544,2017-12-08T19:45:21,114,OperatorUnLock
649,1,7,17120810607547,2017-12-08T19:47:00,114,OperatorLock
650,1,8,17120810608294,2017-12-08T19:47:44,128,OperatorLock
651,1,7,17120810607548,2017-12-08T19:47:13,114,OperatorUnLock
652,1,8,17120810608295,2017-12-08T19:48:56,128,OperatorUnLock
653,1,8,17120810608299,2017-12-08T19:50:55,128,OperatorLock
654,1,8,17120810608300,2017-12-08T19:51:39,128,OperatorUnLock
655,1,8,17120810608303,2017-12-08T19:52:19,128,OperatorLock
656,1,11,171208106011336,2017-12-08T19:52:44,125,OperatorLock
657,1,11,171208106011337,2017-12-08T19:53:06,125,OperatorUnLock
658,1,7,17120810607555,2017-12-08T19:53:20,114,OperatorLock
659,1,8,17120810608304,2017-12-08T19:55:05,128,OperatorUnLock
660,1,12,171208106012752,2017-12-08T19:55:12,104,OperatorLock
661,1,7,17120810607556,2017-12-08T19:55:16,114,OperatorUnLock
662,1,12,171208106012753,2017-12-08T19:56:14,104,OperatorUnLock
663,1,8,17120810608307,2017-12-08T19:57:20,128,OperatorLock
664,1,13,171208106013796,2017-12-08T19:58:21,145,OperatorSignOff
665,1,7,17120810607560,2017-12-08T20:00:31,114,OperatorLock
666,1,7,17120810607561,2017-12-08T20:01:53,114,OperatorUnLock
667,1,13,171208106013798,2017-12-08T20:02:39,145,OperatorSignOn
668,1,22,171208106022649,2017-12-08T20:04:49,119,OperatorSignOff
669,1,12,171208106012759,2017-12-08T20:04:51,104,OperatorLock
670,1,12,171208106012760,2017-12-08T20:05:29,104,OperatorUnLock
671,1,7,17120810607567,2017-12-08T20:06:07,114,OperatorLock
672,1,11,171208106011352,2017-12-08T20:07:51,125,OperatorLock
673,1,7,17120810607568,2017-12-08T20:08:11,114,OperatorUnLock
674,1,11,171208106011353,2017-12-08T20:08:42,125,OperatorUnLock
675,1,13,171208106013808,2017-12-08T20:11:16,145,OperatorSignOff
676,1,7,17120810607573,2017-12-08T20:12:04,114,OperatorLock
677,1,11,171208106011360,2017-12-08T20:13:28,125,OperatorLock
678,1,11,171208106011361,2017-12-08T20:14:06,125,OperatorUnLock
679,1,11,171208106011363,2017-12-08T20:16:14,125,OperatorLock
680,1,7,17120810607574,2017-12-08T20:16:18,114,OperatorUnLock
681,1,7,17120810607575,2017-12-08T20:16:25,114,OperatorSignOff
682,1,8,17120810608308,2017-12-08T20:17:09,128,OperatorUnLock
683,1,8,17120810608309,2017-12-08T20:17:12,128,OperatorSignOff
684,1,11,171208106011364,2017-12-08T20:17:19,125,OperatorUnLock
685,1,22,171208106022651,2017-12-08T20:17:17,10,OperatorSignOn
686,1,21,171208106021732,2017-12-08T20:17:59,132,OperatorLock
687,1,22,171208106022653,2017-12-08T20:17:45,10,OperatorSignOff
688,1,21,171208106021733,2017-12-08T20:18:53,132,OperatorUnLock
689,1,7,17120810607577,2017-12-08T20:18:21,128,OperatorSignOn
690,1,6,17120810606239,2017-12-08T20:21:13,10,OperatorSignOn
691,1,6,17120810606241,2017-12-08T20:21:30,10,OperatorSignOff
692,1,4,17120810604396,2017-12-08T20:21:29,10,OperatorSignOn
693,1,4,17120810604398,2017-12-08T20:21:47,10,OperatorSignOff
694,1,5,17120810605652,2017-12-08T20:22:15,10,OperatorSignOn
695,1,5,17120810605654,2017-12-08T20:22:35,10,OperatorSignOff
696,1,13,171208106013810,2017-12-08T20:22:17,10,OperatorSignOn
697,1,13,171208106013812,2017-12-08T20:22:36,10,OperatorSignOff
698,1,5,17120810605656,2017-12-08T20:32:43,124,OperatorSignOn
699,1,4,17120810604400,2017-12-08T20:32:34,131,OperatorSignOn
700,1,5,17120810605665,2017-12-08T20:37:00,124,OperatorSignOff
701,1,4,17120810604410,2017-12-08T20:37:39,131,OperatorSignOff
702,1,11,171208106011400,2017-12-08T20:53:54,125,OperatorLock
703,1,7,17120810607608,2017-12-08T20:53:52,128,OperatorLock
704,1,7,17120810607609,2017-12-08T20:54:06,128,OperatorUnLock
705,1,7,17120810607611,2017-12-08T20:54:11,128,OperatorLock
706,1,12,171208106012819,2017-12-08T20:54:24,104,OperatorLock
707,1,12,171208106012820,2017-12-08T20:54:57,104,OperatorUnLock
708,1,11,171208106011401,2017-12-08T20:55:47,125,OperatorUnLock
709,1,11,171208106011406,2017-12-08T20:58:20,125,OperatorLock
710,1,11,171208106011407,2017-12-08T20:59:39,125,OperatorUnLock
711,1,7,17120810607612,2017-12-08T21:02:30,128,OperatorUnLock
712,1,7,17120810607613,2017-12-08T21:02:32,128,OperatorSignOff
713,1,12,171208106012835,2017-12-08T21:04:05,104,OperatorLock
714,1,12,171208106012836,2017-12-08T21:04:19,104,OperatorUnLock
715,1,12,171208106012840,2017-12-08T21:05:02,104,OperatorLock
716,1,12,171208106012841,2017-12-08T21:05:53,104,OperatorUnLock
717,1,11,171208106011418,2017-12-08T21:09:12,125,OperatorLock
718,1,13,171208106013814,2017-12-08T21:10:32,145,OperatorSignOn
719,1,11,171208106011419,2017-12-08T21:11:24,125,OperatorUnLock
720,1,12,171208106012861,2017-12-08T21:20:11,104,OperatorLock
721,1,13,171208106013832,2017-12-08T21:21:09,145,OperatorSignOff
722,1,5,17120810605667,2017-12-08T21:22:13,109,OperatorSignOn
723,1,4,17120810604412,2017-12-08T21:21:58,10,OperatorSignOn
