Date,Product_ID,Product_Category,Sales_Amount,Quantity_Sold,Store_Location
2023-01-19 02:00:00,P34,Groceries,290.2,5,Houston
2023-01-19 03:00:00,P35,Home Decor,305.5,1,New York
2023-01-19 04:00:00,P36,Electronics,320.8,2,Los Angeles
2023-01-19 05:00:00,P37,Clothing,336.1,3,San Francisco
2023-01-19 06:00:00,P38,Groceries,351.4,4,Miami
2023-01-19 07:00:00,P39,Home Decor,366.7,5,Houston
2023-01-19 08:00:00,P40,Electronics,232.0,1,New York
2023-01-19 09:00:00,P41,Clothing,247.3,2,Los Angeles
2023-01-19 10:00:00,P42,Groceries,262.6,3,San Francisco
2023-01-19 11:00:00,P43,Home Decor,277.9,4,Miami
2023-01-19 12:00:00,P44,Electronics,293.2,5,Houston
2023-01-19 13:00:00,P45,Clothing,308.5,1,New York
2023-01-19 14:00:00,P46,Groceries,323.8,2,Los Angeles
2023-01-19 15:00:00,P47,Home Decor,339.1,3,San Francisco
2023-01-19 16:00:00,P48,Electronics,354.4,4,Miami
2023-01-19 17:00:00,P49,Clothing,369.7,5,Houston
2023-01-19 18:00:00,P50,Groceries,235.0,1,New York
2023-01-19 19:00:00,P51,Home Decor,250.3,2,Los Angeles
2023-01-19 20:00:00,P52,Electronics,265.6,3,San Francisco
2023-01-19 21:00:00,P53,Clothing,280.9,4,Miami
2023-01-19 22:00:00,P54,Groceries,296.2,5,Houston
2023-01-19 23:00:00,P55,Home Decor,311.5,1,New York
2023-01-20 00:00:00,P56,Electronics,326.8,2,Los Angeles
2023-01-20 01:00:00,P57,Clothing,342.1,3,San Francisco
2023-01-20 02:00:00,P58,Groceries,357.4,4,Miami
2023-01-20 03:00:00,P59,Home Decor,372.7,5,Houston
2023-01-20 04:00:00,P60,Electronics,238.0,1,New York
2023-01-20 05:00:00,P61,Clothing,253.3,2,Los Angeles
2023-01-20 06:00:00,P62,Groceries,268.6,3,San Francisco
2023-01-20 07:00:00,P63,Home Decor,283.9,4,Miami
2023-01-20 08:00:00,P64,Electronics,299.2,5,Houston
2023-01-20 09:00:00,P65,Clothing,314.5,1,New York
2023-01-20 10:00:00,P66,Groceries,329.8,2,Los Angeles
2023-01-20 11:00:00,P67,Home Decor,345.1,3,San Francisco
2023-01-20 12:00:00,P68,Electronics,360.4,4,Miami
2023-01-20 13:00:00,P69,Clothing,375.7,5,Houston
2023-01-20 14:00:00,P70,Groceries,241.0,1,New York
2023-01-20 15:00:00,P71,Home Decor,256.3,2,Los Angeles
2023-01-20 16:00:00,P72,Electronics,271.6,3,San Francisco
2023-01-20 17:00:00,P73,Clothing,286.9,4,Miami
2023-01-20 18:00:00,P74,Groceries,302.2,5,Houston
2023-01-20 19:00:00,P75,Home Decor,317.5,1,New York
2023-01-20 20:00:00,P76,Electronics,332.8,2,Los Angeles
2023-01-20 21:00:00,P77,Clothing,348.1,3,San Francisco
2023-01-20 22:00:00,P78,Groceries,363.4,4,Miami
2023-01-20 23:00:00,P79,Home Decor,378.7,5,Houston
2023-01-21 00:00:00,P80,Electronics,244.0,1,New York
2023-01-21 01:00:00,P81,Clothing,259.3,2,Los Angeles
2023-01-21 02:00:00,P82,Groceries,274.6,3,San Francisco
2023-01-21 03:00:00,P83,Home Decor,289.9,4,Miami
2023-01-21 04:00:00,P84,Electronics,305.2,5,Houston
2023-01-21 05:00:00,P85,Clothing,320.5,1,New York
2023-01-21 06:00:00,P86,Groceries,335.8,2,Los Angeles
2023-01-21 07:00:00,P87,Home Decor,351.1,3,San Francisco
2023-01-21 08:00:00,P88,Electronics,366.4,4,Miami
2023-01-21 09:00:00,P89,Clothing,381.7,5,Houston
2023-01-21 10:00:00,P90,Groceries,247.0,1,New York
2023-01-21 11:00:00,P91,Home Decor,262.3,2,Los Angeles
2023-01-21 12:00:00,P92,Electronics,277.6,3,San Francisco
2023-01-21 13:00:00,P93,Clothing,292.9,4,Miami
2023-01-21 14:00:00,P94,Groceries,308.2,5,Houston
2023-01-21 15:00:00,P95,Home Decor,323.5,1,New York
2023-01-21 16:00:00,P96,Electronics,338.8,2,Los Angeles
2023-01-21 17:00:00,P97,Clothing,354.1,3,San Francisco
2023-01-21 18:00:00,P98,Groceries,369.4,4,Miami
2023-01-21 19:00:00,P99,Home Decor,384.7,5,Houston
2023-01-21 20:00:00,P0,Electronics,250.0,1,New York
2023-01-21 21:00:00,P1,Clothing,265.3,2,Los Angeles
2023-01-21 22:00:00,P2,Groceries,280.6,3,San Francisco
2023-01-21 23:00:00,P3,Home Decor,295.9,4,Miami
2023-01-22 00:00:00,P4,Electronics,311.2,5,Houston
2023-01-22 01:00:00,P5,Clothing,326.5,1,New York
2023-01-22 02:00:00,P6,Groceries,341.8,2,Los Angeles
2023-01-22 03:00:00,P7,Home Decor,357.1,3,San Francisco
2023-01-22 04:00:00,P8,Electronics,372.4,4,Miami
2023-01-22 05:00:00,P9,Clothing,387.7,5,Houston
2023-01-22 06:00:00,P10,Groceries,253.0,1,New York
2023-01-22 07:00:00,P11,Home Decor,268.3,2,Los Angeles
2023-01-22 08:00:00,P12,Electronics,283.6,3,San Francisco
2023-01-22 09:00:00,P13,Clothing,298.9,4,Miami
2023-01-22 10:00:00,P14,Groceries,314.2,5,Houston
2023-01-22 11:00:00,P15,Home Decor,329.5,1,New York
2023-01-22 12:00:00,P16,Electronics,344.8,2,Los Angeles
2023-01-22 13:00:00,P17,Clothing,360.1,3,San Francisco
2023-01-22 14:00:00,P18,Groceries,375.4,4,Miami
2023-01-22 15:00:00,P19,Home Decor,390.7,5,Houston
2023-01-22 16:00:00,P20,Electronics,256.0,1,New York
2023-01-22 17:00:00,P21,Clothing,271.3,2,Los Angeles
2023-01-22 18:00:00,P22,Groceries,286.6,3,San Francisco
2023-01-22 19:00:00,P23,Home Decor,301.9,4,Miami
2023-01-22 20:00:00,P24,Electronics,317.2,5,Houston
2023-01-22 21:00:00,P25,Clothing,332.5,1,New York
2023-01-22 22:00:00,P26,Groceries,347.8,2,Los Angeles
2023-01-22 23:00:00,P27,Home Decor,363.1,3,San Francisco
2023-01-23 00:00:00,P28,Electronics,378.4,4,Miami
2023-01-23 01:00:00,P29,Clothing,393.7,5,Houston
2023-01-23 02:00:00,P30,Groceries,259.0,1,New York
2023-01-23 03:00:00,P31,Home Decor,274.3,2,Los Angeles
2023-01-23 04:00:00,P32,Electronics,289.6,3,San Francisco
2023-01-23 05:00:00,P33,Clothing,304.9,4,Miami
2023-01-23 06:00:00,P34,Groceries,320.2,5,Houston
2023-01-23 07:00:00,P35,Home Decor,335.5,1,New York
2023-01-23 08:00:00,P36,Electronics,350.8,2,Los Angeles
2023-01-23 09:00:00,P37,Clothing,366.1,3,San Francisco
2023-01-23 10:00:00,P38,Groceries,381.4,4,Miami
2023-01-23 11:00:00,P39,Home Decor,396.7,5,Houston
2023-01-23 12:00:00,P40,Electronics,262.0,1,New York
2023-01-23 13:00:00,P41,Clothing,277.3,2,Los Angeles
2023-01-23 14:00:00,P42,Groceries,292.6,3,San Francisco
2023-01-23 15:00:00,P43,Home Decor,307.9,4,Miami
2023-01-23 16:00:00,P44,Electronics,323.2,5,Houston
2023-01-23 17:00:00,P45,Clothing,338.5,1,New York
2023-01-23 18:00:00,P46,Groceries,353.8,2,Los Angeles
2023-01-23 19:00:00,P47,Home Decor,369.1,3,San Francisco
2023-01-23 20:00:00,P48,Electronics,384.4,4,Miami
2023-01-23 21:00:00,P49,Clothing,399.7,5,Houston
2023-01-23 22:00:00,P50,Groceries,265.0,1,New York
2023-01-23 23:00:00,P51,Home Decor,280.3,2,Los Angeles
2023-01-24 00:00:00,P52,Electronics,295.6,3,San Francisco
2023-01-24 01:00:00,P53,Clothing,310.9,4,Miami
2023-01-24 02:00:00,P54,Groceries,326.2,5,Houston
2023-01-24 03:00:00,P55,Home Decor,341.5,1,New York
2023-01-24 04:00:00,P56,Electronics,356.8,2,Los Angeles
2023-01-24 05:00:00,P57,Clothing,372.1,3,San Francisco
2023-01-24 06:00:00,P58,Groceries,387.4,4,Miami
2023-01-24 07:00:00,P59,Home Decor,402.7,5,Houston
2023-01-24 08:00:00,P60,Electronics,268.0,1,New York
2023-01-24 09:00:00,P61,Clothing,283.3,2,Los Angeles
2023-01-24 10:00:00,P62,Groceries,298.6,3,San Francisco
2023-01-24 11:00:00,P63,Home Decor,313.9,4,Miami
2023-01-24 12:00:00,P64,Electronics,329.2,5,Houston
2023-01-24 13:00:00,P65,Clothing,344.5,1,New York
2023-01-24 14:00:00,P66,Groceries,359.8,2,Los Angeles
2023-01-24 15:00:00,P67,Home Decor,375.1,3,San Francisco
2023-01-24 16:00:00,P68,Electronics,390.4,4,Miami
2023-01-24 17:00:00,P69,Clothing,405.7,5,Houston
2023-01-24 18:00:00,P70,Groceries,271.0,1,New York
2023-01-24 19:00:00,P71,Home Decor,286.3,2,Los Angeles
2023-01-24 20:00:00,P72,Electronics,301.6,3,San Francisco
2023-01-24 21:00:00,P73,Clothing,316.9,4,Miami
2023-01-24 22:00:00,P74,Groceries,332.2,5,Houston
2023-01-24 23:00:00,P75,Home Decor,347.5,1,New York
2023-01-25 00:00:00,P76,Electronics,362.8,2,Los Angeles
2023-01-25 01:00:00,P77,Clothing,378.1,3,San Francisco
2023-01-25 02:00:00,P78,Groceries,393.4,4,Miami
2023-01-25 03:00:00,P79,Home Decor,408.7,5,Houston
2023-01-25 04:00:00,P80,Electronics,274.0,1,New York
2023-01-25 05:00:00,P81,Clothing,289.3,2,Los Angeles
2023-01-25 06:00:00,P82,Groceries,304.6,3,San Francisco
2023-01-25 07:00:00,P83,Home Decor,319.9,4,Miami
2023-01-25 08:00:00,P84,Electronics,335.2,5,Houston
2023-01-25 09:00:00,P85,Clothing,350.5,1,New York
2023-01-25 10:00:00,P86,Groceries,365.8,2,Los Angeles
2023-01-25 11:00:00,P87,Home Decor,381.1,3,San Francisco
2023-01-25 12:00:00,P88,Electronics,396.4,4,Miami
2023-01-25 13:00:00,P89,Clothing,411.7,5,Houston
2023-01-25 14:00:00,P90,Groceries,277.0,1,New York
2023-01-25 15:00:00,P91,Home Decor,292.3,2,Los Angeles
2023-01-25 16:00:00,P92,Electronics,307.6,3,San Francisco
2023-01-25 17:00:00,P93,Clothing,322.9,4,Miami
2023-01-25 18:00:00,P94,Groceries,338.2,5,Houston
2023-01-25 19:00:00,P95,Home Decor,353.5,1,New York
2023-01-25 20:00:00,P96,Electronics,368.8,2,Los Angeles
2023-01-25 21:00:00,P97,Clothing,384.1,3,San Francisco
2023-01-25 22:00:00,P98,Groceries,399.4,4,Miami
2023-01-25 23:00:00,P99,Home Decor,414.7,5,Houston
2023-01-26 00:00:00,P0,Electronics,280.0,1,New York
2023-01-26 01:00:00,P1,Clothing,295.3,2,Los Angeles
2023-01-26 02:00:00,P2,Groceries,310.6,3,San Francisco
2023-01-26 03:00:00,P3,Home Decor,325.9,4,Miami
2023-01-26 04:00:00,P4,Electronics,341.2,5,Houston
2023-01-26 05:00:00,P5,Clothing,356.5,1,New York
2023-01-26 06:00:00,P6,Groceries,371.8,2,Los Angeles
2023-01-26 07:00:00,P7,Home Decor,387.1,3,San Francisco
2023-01-26 08:00:00,P8,Electronics,402.4,4,Miami
2023-01-26 09:00:00,P9,Clothing,417.7,5,Houston
2023-01-26 10:00:00,P10,Groceries,283.0,1,New York
2023-01-26 11:00:00,P11,Home Decor,298.3,2,Los Angeles
2023-01-26 12:00:00,P12,Electronics,313.6,3,San Francisco
2023-01-26 13:00:00,P13,Clothing,328.9,4,Miami
2023-01-26 14:00:00,P14,Groceries,344.2,5,Houston
2023-01-26 15:00:00,P15,Home Decor,359.5,1,New York
2023-01-26 16:00:00,P16,Electronics,374.8,2,Los Angeles
2023-01-26 17:00:00,P17,Clothing,390.1,3,San Francisco
2023-01-26 18:00:00,P18,Groceries,405.4,4,Miami
2023-01-26 19:00:00,P19,Home Decor,420.7,5,Houston
2023-01-26 20:00:00,P20,Electronics,286.0,1,New York
2023-01-26 21:00:00,P21,Clothing,301.3,2,Los Angeles
2023-01-26 22:00:00,P22,Groceries,316.6,3,San Francisco
2023-01-26 23:00:00,P23,Home Decor,331.9,4,Miami
2023-01-27 00:00:00,P24,Electronics,347.2,5,Houston
2023-01-27 01:00:00,P25,Clothing,362.5,1,New York
2023-01-27 02:00:00,P26,Groceries,377.8,2,Los Angeles
2023-01-27 03:00:00,P27,Home Decor,393.1,3,San Francisco
2023-01-27 04:00:00,P28,Electronics,408.4,4,Miami
2023-01-27 05:00:00,P29,Clothing,423.7,5,Houston
2023-01-27 06:00:00,P30,Groceries,289.0,1,New York
2023-01-27 07:00:00,P31,Home Decor,304.3,2,Los Angeles
2023-01-27 08:00:00,P32,Electronics,319.6,3,San Francisco
2023-01-27 09:00:00,P33,Clothing,334.9,4,Miami
2023-01-27 10:00:00,P34,Groceries,350.2,5,Houston
2023-01-27 11:00:00,P35,Home Decor,365.5,1,New York
2023-01-27 12:00:00,P36,Electronics,380.8,2,Los Angeles
2023-01-27 13:00:00,P37,Clothing,396.1,3,San Francisco
2023-01-27 14:00:00,P38,Groceries,411.4,4,Miami
2023-01-27 15:00:00,P39,Home Decor,426.7,5,Houston
2023-01-27 16:00:00,P40,Electronics,292.0,1,New York
2023-01-27 17:00:00,P41,Clothing,307.3,2,Los Angeles
2023-01-27 18:00:00,P42,Groceries,322.6,3,San Francisco
2023-01-27 19:00:00,P43,Home Decor,337.9,4,Miami
2023-01-27 20:00:00,P44,Electronics,353.2,5,Houston
2023-01-27 21:00:00,P45,Clothing,368.5,1,New York
2023-01-27 22:00:00,P46,Groceries,383.8,2,Los Angeles
2023-01-27 23:00:00,P47,Home Decor,399.1,3,San Francisco
2023-01-28 00:00:00,P48,Electronics,414.4,4,Miami
2023-01-28 01:00:00,P49,Clothing,429.7,5,Houston
2023-01-28 02:00:00,P50,Groceries,295.0,1,New York
2023-01-28 03:00:00,P51,Home Decor,310.3,2,Los Angeles
2023-01-28 04:00:00,P52,Electronics,325.6,3,San Francisco
2023-01-28 05:00:00,P53,Clothing,340.9,4,Miami
2023-01-28 06:00:00,P54,Groceries,356.2,5,Houston
2023-01-28 07:00:00,P55,Home Decor,371.5,1,New York
2023-01-28 08:00:00,P56,Electronics,386.8,2,Los Angeles
2023-01-28 09:00:00,P57,Clothing,402.1,3,San Francisco
2023-01-28 10:00:00,P58,Groceries,417.4,4,Miami
2023-01-28 11:00:00,P59,Home Decor,432.7,5,Houston
2023-01-28 12:00:00,P60,Electronics,298.0,1,New York
2023-01-28 13:00:00,P61,Clothing,313.3,2,Los Angeles
2023-01-28 14:00:00,P62,Groceries,328.6,3,San Francisco
2023-01-28 15:00:00,P63,Home Decor,343.9,4,Miami
2023-01-28 16:00:00,P64,Electronics,359.2,5,Houston
2023-01-28 17:00:00,P65,Clothing,374.5,1,New York
2023-01-28 18:00:00,P66,Groceries,389.8,2,Los Angeles
2023-01-28 19:00:00,P67,Home Decor,405.1,3,San Francisco
2023-01-28 20:00:00,P68,Electronics,420.4,4,Miami
2023-01-28 21:00:00,P69,Clothing,435.7,5,Houston
2023-01-28 22:00:00,P70,Groceries,301.0,1,New York
2023-01-28 23:00:00,P71,Home Decor,316.3,2,Los Angeles
2023-01-29 00:00:00,P72,Electronics,331.6,3,San Francisco
2023-01-29 01:00:00,P73,Clothing,346.9,4,Miami
2023-01-29 02:00:00,P74,Groceries,362.2,5,Houston
2023-01-29 03:00:00,P75,Home Decor,377.5,1,New York
2023-01-29 04:00:00,P76,Electronics,392.8,2,Los Angeles
2023-01-29 05:00:00,P77,Clothing,408.1,3,San Francisco
2023-01-29 06:00:00,P78,Groceries,423.4,4,Miami
2023-01-29 07:00:00,P79,Home Decor,438.7,5,Houston
2023-01-29 08:00:00,P80,Electronics,304.0,1,New York
2023-01-29 09:00:00,P81,Clothing,319.3,2,Los Angeles
2023-01-29 10:00:00,P82,Groceries,334.6,3,San Francisco
2023-01-29 11:00:00,P83,Home Decor,349.9,4,Miami
2023-01-29 12:00:00,P84,Electronics,365.2,5,Houston
2023-01-29 13:00:00,P85,Clothing,380.5,1,New York
2023-01-29 14:00:00,P86,Groceries,395.8,2,Los Angeles
2023-01-29 15:00:00,P87,Home Decor,411.1,3,San Francisco
2023-01-29 16:00:00,P88,Electronics,426.4,4,Miami
2023-01-29 17:00:00,P89,Clothing,441.7,5,Houston
2023-01-29 18:00:00,P90,Groceries,307.0,1,New York
2023-01-29 19:00:00,P91,Home Decor,322.3,2,Los Angeles
2023-01-29 20:00:00,P92,Electronics,337.6,3,San Francisco
2023-01-29 21:00:00,P93,Clothing,352.9,4,Miami
2023-01-29 22:00:00,P94,Groceries,368.2,5,Houston
2023-01-29 23:00:00,P95,Home Decor,383.5,1,New York
2023-01-30 00:00:00,P96,Electronics,398.8,2,Los Angeles
2023-01-30 01:00:00,P97,Clothing,414.1,3,San Francisco
2023-01-30 02:00:00,P98,Groceries,429.4,4,Miami
2023-01-30 03:00:00,P99,Home Decor,444.7,5,Houston
2023-01-30 04:00:00,P0,Electronics,310.0,1,New York
2023-01-30 05:00:00,P1,Clothing,325.3,2,Los Angeles
2023-01-30 06:00:00,P2,Groceries,340.6,3,San Francisco
2023-01-30 07:00:00,P3,Home Decor,355.9,4,Miami
2023-01-30 08:00:00,P4,Electronics,371.2,5,Houston
2023-01-30 09:00:00,P5,Clothing,386.5,1,New York
2023-01-30 10:00:00,P6,Groceries,401.8,2,Los Angeles
2023-01-30 11:00:00,P7,Home Decor,417.1,3,San Francisco
2023-01-30 12:00:00,P8,Electronics,432.4,4,Miami
2023-01-30 13:00:00,P9,Clothing,447.7,5,Houston
2023-01-30 14:00:00,P10,Groceries,313.0,1,New York
2023-01-30 15:00:00,P11,Home Decor,328.3,2,Los Angeles
2023-01-30 16:00:00,P12,Electronics,343.6,3,San Francisco
2023-01-30 17:00:00,P13,Clothing,358.9,4,Miami
2023-01-30 18:00:00,P14,Groceries,374.2,5,Houston
2023-01-30 19:00:00,P15,Home Decor,389.5,1,New York
2023-01-30 20:00:00,P16,Electronics,404.8,2,Los Angeles
2023-01-30 21:00:00,P17,Clothing,420.1,3,San Francisco
2023-01-30 22:00:00,P18,Groceries,435.4,4,Miami
2023-01-30 23:00:00,P19,Home Decor,450.7,5,Houston
2023-01-31 00:00:00,P20,Electronics,316.0,1,New York
2023-01-31 01:00:00,P21,Clothing,331.3,2,Los Angeles
2023-01-31 02:00:00,P22,Groceries,346.6,3,San Francisco
2023-01-31 03:00:00,P23,Home Decor,361.9,4,Miami
2023-01-31 04:00:00,P24,Electronics,377.2,5,Houston
2023-01-31 05:00:00,P25,Clothing,392.5,1,New York
2023-01-31 06:00:00,P26,Groceries,407.8,2,Los Angeles
2023-01-31 07:00:00,P27,Home Decor,423.1,3,San Francisco
2023-01-31 08:00:00,P28,Electronics,438.4,4,Miami
2023-01-31 09:00:00,P29,Clothing,453.7,5,Houston
2023-01-31 10:00:00,P30,Groceries,319.0,1,New York
2023-01-31 11:00:00,P31,Home Decor,334.3,2,Los Angeles
2023-01-31 12:00:00,P32,Electronics,349.6,3,San Francisco
2023-01-31 13:00:00,P33,Clothing,364.9,4,Miami
2023-01-31 14:00:00,P34,Groceries,380.2,5,Houston
2023-01-31 15:00:00,P35,Home Decor,395.5,1,New York
2023-01-31 16:00:00,P36,Electronics,410.8,2,Los Angeles
2023-01-31 17:00:00,P37,Clothing,426.1,3,San Francisco
2023-01-31 18:00:00,P38,Groceries,441.4,4,Miami
2023-01-31 19:00:00,P39,Home Decor,456.7,5,Houston
2023-01-31 20:00:00,P40,Electronics,322.0,1,New York
2023-01-31 21:00:00,P41,Clothing,337.3,2,Los Angeles
2023-01-31 22:00:00,P42,Groceries,352.6,3,San Francisco
2023-01-31 23:00:00,P43,Home Decor,367.9,4,Miami
2023-02-01 00:00:00,P44,Electronics,383.2,5,Houston
2023-02-01 01:00:00,P45,Clothing,398.5,1,New York
2023-02-01 02:00:00,P46,Groceries,413.8,2,Los Angeles
2023-02-01 03:00:00,P47,Home Decor,429.1,3,San Francisco
2023-02-01 04:00:00,P48,Electronics,444.4,4,Miami
2023-02-01 05:00:00,P49,Clothing,459.7,5,Houston
2023-02-01 06:00:00,P50,Groceries,325.0,1,New York
2023-02-01 07:00:00,P51,Home Decor,340.3,2,Los Angeles
2023-02-01 08:00:00,P52,Electronics,355.6,3,San Francisco
2023-02-01 09:00:00,P53,Clothing,370.9,4,Miami
2023-02-01 10:00:00,P54,Groceries,386.2,5,Houston
2023-02-01 11:00:00,P55,Home Decor,401.5,1,New York
2023-02-01 12:00:00,P56,Electronics,416.8,2,Los Angeles
2023-02-01 13:00:00,P57,Clothing,432.1,3,San Francisco
2023-02-01 14:00:00,P58,Groceries,447.4,4,Miami
2023-02-01 15:00:00,P59,Home Decor,462.7,5,Houston
2023-02-01 16:00:00,P60,Electronics,328.0,1,New York
2023-02-01 17:00:00,P61,Clothing,343.3,2,Los Angeles
2023-02-01 18:00:00,P62,Groceries,358.6,3,San Francisco
2023-02-01 19:00:00,P63,Home Decor,373.9,4,Miami
2023-02-01 20:00:00,P64,Electronics,389.2,5,Houston
2023-02-01 21:00:00,P65,Clothing,404.5,1,New York
2023-02-01 22:00:00,P66,Groceries,419.8,2,Los Angeles
2023-02-01 23:00:00,P67,Home Decor,435.1,3,San Francisco
2023-02-02 00:00:00,P68,Electronics,450.4,4,Miami
2023-02-02 01:00:00,P69,Clothing,465.7,5,Houston
2023-02-02 02:00:00,P70,Groceries,331.0,1,New York
2023-02-02 03:00:00,P71,Home Decor,346.3,2,Los Angeles
2023-02-02 04:00:00,P72,Electronics,361.6,3,San Francisco
2023-02-02 05:00:00,P73,Clothing,376.9,4,Miami
2023-02-02 06:00:00,P74,Groceries,392.2,5,Houston
2023-02-02 07:00:00,P75,Home Decor,407.5,1,New York
2023-02-02 08:00:00,P76,Electronics,422.8,2,Los Angeles
2023-02-02 09:00:00,P77,Clothing,438.1,3,San Francisco
2023-02-02 10:00:00,P78,Groceries,453.4,4,Miami
2023-02-02 11:00:00,P79,Home Decor,468.7,5,Houston
2023-02-02 12:00:00,P80,Electronics,334.0,1,New York
2023-02-02 13:00:00,P81,Clothing,349.3,2,Los Angeles
2023-02-02 14:00:00,P82,Groceries,364.6,3,San Francisco
2023-02-02 15:00:00,P83,Home Decor,379.9,4,Miami
2023-02-02 16:00:00,P84,Electronics,395.2,5,Houston
2023-02-02 17:00:00,P85,Clothing,410.5,1,New York
2023-02-02 18:00:00,P86,Groceries,425.8,2,Los Angeles
2023-02-02 19:00:00,P87,Home Decor,441.1,3,San Francisco
2023-02-02 20:00:00,P88,Electronics,456.4,4,Miami
2023-02-02 21:00:00,P89,Clothing,471.7,5,Houston
2023-02-02 22:00:00,P90,Groceries,337.0,1,New York
2023-02-02 23:00:00,P91,Home Decor,352.3,2,Los Angeles
2023-02-03 00:00:00,P92,Electronics,367.6,3,San Francisco
2023-02-03 01:00:00,P93,Clothing,382.9,4,Miami
2023-02-03 02:00:00,P94,Groceries,398.2,5,Houston
2023-02-03 03:00:00,P95,Home Decor,413.5,1,New York
2023-02-03 04:00:00,P96,Electronics,428.8,2,Los Angeles
2023-02-03 05:00:00,P97,Clothing,444.1,3,San Francisco
2023-02-03 06:00:00,P98,Groceries,459.4,4,Miami
2023-02-03 07:00:00,P99,Home Decor,474.7,5,Houston
2023-02-03 08:00:00,P0,Electronics,340.0,1,New York
2023-02-03 09:00:00,P1,Clothing,355.3,2,Los Angeles
2023-02-03 10:00:00,P2,Groceries,370.6,3,San Francisco
2023-02-03 11:00:00,P3,Home Decor,385.9,4,Miami
2023-02-03 12:00:00,P4,Electronics,401.2,5,Houston
2023-02-03 13:00:00,P5,Clothing,416.5,1,New York
2023-02-03 14:00:00,P6,Groceries,431.8,2,Los Angeles
2023-02-03 15:00:00,P7,Home Decor,447.1,3,San Francisco
2023-02-03 16:00:00,P8,Electronics,462.4,4,Miami
2023-02-03 17:00:00,P9,Clothing,477.7,5,Houston
2023-02-03 18:00:00,P10,Groceries,343.0,1,New York
2023-02-03 19:00:00,P11,Home Decor,358.3,2,Los Angeles
2023-02-03 20:00:00,P12,Electronics,373.6,3,San Francisco
2023-02-03 21:00:00,P13,Clothing,388.9,4,Miami
2023-02-03 22:00:00,P14,Groceries,404.2,5,Houston
2023-02-03 23:00:00,P15,Home Decor,419.5,1,New York
2023-02-04 00:00:00,P16,Electronics,434.8,2,Los Angeles
2023-02-04 01:00:00,P17,Clothing,450.1,3,San Francisco
2023-02-04 02:00:00,P18,Groceries,465.4,4,Miami
2023-02-04 03:00:00,P19,Home Decor,480.7,5,Houston
2023-02-04 04:00:00,P20,Electronics,346.0,1,New York
2023-02-04 05:00:00,P21,Clothing,361.3,2,Los Angeles
2023-02-04 06:00:00,P22,Groceries,376.6,3,San Francisco
2023-02-04 07:00:00,P23,Home Decor,391.9,4,Miami
2023-02-04 08:00:00,P24,Electronics,407.2,5,Houston
2023-02-04 09:00:00,P25,Clothing,422.5,1,New York
2023-02-04 10:00:00,P26,Groceries,437.8,2,Los Angeles
2023-02-04 11:00:00,P27,Home Decor,453.1,3,San Francisco
2023-02-04 12:00:00,P28,Electronics,468.4,4,Miami
2023-02-04 13:00:00,P29,Clothing,483.7,5,Houston
2023-02-04 14:00:00,P30,Groceries,349.0,1,New York
2023-02-04 15:00:00,P31,Home Decor,364.3,2,Los Angeles
2023-02-04 16:00:00,P32,Electronics,379.6,3,San Francisco
2023-02-04 17:00:00,P33,Clothing,394.9,4,Miami
2023-02-04 18:00:00,P34,Groceries,410.2,5,Houston
2023-02-04 19:00:00,P35,Home Decor,425.5,1,New York
2023-02-04 20:00:00,P36,Electronics,440.8,2,Los Angeles
2023-02-04 21:00:00,P37,Clothing,456.1,3,San Francisco
2023-02-04 22:00:00,P38,Groceries,471.4,4,Miami
2023-02-04 23:00:00,P39,Home Decor,486.7,5,Houston
2023-02-05 00:00:00,P40,Electronics,352.0,1,New York
2023-02-05 01:00:00,P41,Clothing,367.3,2,Los Angeles
2023-02-05 02:00:00,P42,Groceries,382.6,3,San Francisco
2023-02-05 03:00:00,P43,Home Decor,397.9,4,Miami
2023-02-05 04:00:00,P44,Electronics,413.2,5,Houston
2023-02-05 05:00:00,P45,Clothing,428.5,1,New York
2023-02-05 06:00:00,P46,Groceries,443.8,2,Los Angeles
2023-02-05 07:00:00,P47,Home Decor,459.1,3,San Francisco
2023-02-05 08:00:00,P48,Electronics,474.4,4,Miami
2023-02-05 09:00:00,P49,Clothing,489.7,5,Houston
2023-02-05 10:00:00,P50,Groceries,355.0,1,New York
2023-02-05 11:00:00,P51,Home Decor,370.3,2,Los Angeles
2023-02-05 12:00:00,P52,Electronics,385.6,3,San Francisco
2023-02-05 13:00:00,P53,Clothing,400.9,4,Miami
2023-02-05 14:00:00,P54,Groceries,416.2,5,Houston
2023-02-05 15:00:00,P55,Home Decor,431.5,1,New York
2023-02-05 16:00:00,P56,Electronics,446.8,2,Los Angeles
2023-02-05 17:00:00,P57,Clothing,462.1,3,San Francisco
2023-02-05 18:00:00,P58,Groceries,477.4,4,Miami
2023-02-05 19:00:00,P59,Home Decor,492.7,5,Houston
2023-02-05 20:00:00,P60,Electronics,358.0,1,New York
